,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,False,0.9997950271232068,1.0,-3.657714257137901,-0.5185835256829978,0.05,0.025,0,1-2
1,1,False,0.9999832153354588,1.0,-4.346461445524342,-0.6162327459742445,0.05,0.025,1,2-3
0,0,False,0.999999997246766,1.0,-6.388001053712404,-0.90567821202442,0.05,0.025,0,1-2
1,1,False,0.9999999996730778,1.0,-6.842792279308261,-0.9701576165484184,0.05,0.025,1,2-3
0,0,False,0.9999999999999988,1.0,-9.360756092946476,-1.3271495684130397,0.05,0.025,0,1-2
1,1,False,0.9999854802459786,1.0,-4.384272725367429,-0.6215935547835575,0.05,0.025,1,2-3
0,0,False,1.0,1.0,-10.100417041410488,-1.432017241363698,0.05,0.025,0,1-2
1,1,False,0.999999999726714,1.0,-6.880571930269843,-0.975513941077186,0.05,0.025,1,2-3
0,0,False,0.999999984804966,1.0,-6.014583754546492,-0.8527358425720812,0.05,0.025,0,1-2
1,1,False,0.9999991622806184,1.0,-5.094436516046071,-0.7222791787805245,0.05,0.025,1,2-3
0,0,False,0.9999998529537344,1.0,-5.50261103352056,-0.7801493582109722,0.05,0.025,0,1-2
1,1,False,0.9999999873923532,1.0,-6.0558342173418405,-0.8585842519689394,0.05,0.025,1,2-3
0,0,False,0.999999999999954,1.0,-8.656548063328867,-1.2273083404929743,0.05,0.025,0,1-2
1,1,False,0.9999999993862374,1.0,-6.709459245716158,-0.951253921565884,0.05,0.025,1,2-3
0,0,False,0.9999059024529704,1.0,-3.880175537849005,-0.550123648056961,0.05,0.025,0,1-2
1,1,False,0.999999965194328,1.0,-5.82995926759651,-0.8265601463204955,0.05,0.025,1,2-3
0,0,False,0.9999748875435356,1.0,-4.2403168725528255,-0.6011837774069849,0.05,0.025,0,1-2
1,1,False,0.9999999999371804,1.0,-7.188195863056905,-1.0191282565852575,0.05,0.025,1,2-3
0,0,False,0.9999999810346256,1.0,-5.965449190646945,-0.8457696408437205,0.05,0.025,0,1-2
1,1,False,0.9999895567726298,1.0,-4.469529474319684,-0.6336810887875193,0.05,0.025,1,2-3
0,0,False,0.9999999999854994,1.0,-7.491321319639945,-1.0621047869941975,0.05,0.025,0,1-2
1,1,False,0.999999998566258,1.0,-6.528436528090416,-0.9255888770775452,0.05,0.025,1,2-3
0,0,False,0.9999999999959402,1.0,-7.752112524979772,-1.0990792506140188,0.05,0.025,0,1-2
1,1,False,0.9999898360582172,1.0,-4.476499681158479,-0.6346693109894447,0.05,0.025,1,2-3
0,0,False,0.9999941265135472,1.0,-4.616191387144462,-0.6544745260243577,0.05,0.025,0,1-2
1,1,False,0.9951086418263234,1.0,-2.634405980089899,-0.3735008929605096,0.05,0.025,1,2-3
0,0,False,0.9999999995461252,1.0,-6.773448069537812,-0.9603261310193658,0.05,0.025,0,1-2
1,1,False,0.9999996482915434,1.0,-5.299991457779975,-0.7514223537012855,0.05,0.025,1,2-3
0,0,False,0.9999998446818884,1.0,-5.490002009286774,-0.7783616755810842,0.05,0.025,0,1-2
1,1,False,0.9999725011971674,1.0,-4.216179893388082,-0.5977616840244406,0.05,0.025,1,2-3
0,0,False,0.9999999999962677,1.0,-7.769265731358277,-1.1015111984413195,0.05,0.025,0,1-2
1,1,False,0.9999999734388548,1.0,-5.890449636152111,-0.8351363516744844,0.05,0.025,1,2-3
0,0,False,0.9999999999999992,1.0,-9.447213054538464,-1.3394072662019576,0.05,0.025,0,1-2
1,1,False,0.9999936358344992,1.0,-4.595906337232036,-0.6515985515871219,0.05,0.025,1,2-3
0,0,False,0.9999978003667184,1.0,-4.860585562729797,-0.6891242510497904,0.05,0.025,0,1-2
1,1,False,0.9803930827642996,1.0,-2.089637676619996,-0.2962647154918997,0.05,0.025,1,2-3
0,0,False,0.9999998906860842,1.0,-5.570692408673883,-0.7898018015344109,0.05,0.025,0,1-2
