,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,False,0.9960303271858512,1.0,-2.709625537909572,-0.3841653737679757,0.05,0.025,0,1-2
1,1,False,0.9999402395260936,1.0,-4.006211964085308,-0.567992844414921,0.05,0.025,1,2-3
0,0,False,0.5883678300717801,1.0,-0.2239414695215535,-0.0317499806291567,0.05,0.025,0,1-2
1,1,False,0.9999999998683528,1.0,-7.033893802723632,-0.9972516142773936,0.05,0.025,1,2-3
0,0,False,0.9999879548443912,1.0,-4.432728801250223,-0.6284635618167816,0.05,0.025,0,1-2
1,1,False,0.9999978691569346,1.0,-4.868377544833606,-0.6902289829307914,0.05,0.025,1,2-3
0,0,False,0.9990943430875352,1.0,-3.206219129206262,-0.4545714353961271,0.05,0.025,0,1-2
1,1,False,0.9999999999904974,1.0,-7.578126105762593,-1.0744117986602388,0.05,0.025,1,2-3
0,0,False,0.9986209472042796,1.0,-3.070557645792582,-0.4353376173823873,0.05,0.025,0,1-2
1,1,False,0.9884251328138884,1.0,-2.306798022593852,-0.3270532817758559,0.05,0.025,1,2-3
0,0,False,0.9329553452243042,1.0,-1.5105466434200996,-0.2141623289803854,0.05,0.025,0,1-2
1,1,False,0.9999997513614184,1.0,-5.381014729189165,-0.7629096735945092,0.05,0.025,1,2-3
0,0,False,0.7741639951693113,1.0,-0.7556185646731177,-0.1071301123577457,0.05,0.025,0,1-2
1,1,False,0.9999891859289156,1.0,-4.460547571322785,-0.632407652265138,0.05,0.025,1,2-3
0,0,False,0.9962949940249471,1.0,-2.73416841751472,-0.3876450149157809,0.05,0.025,0,1-2
1,1,False,0.9999995628333228,1.0,-5.248859069133533,-0.7441729043138384,0.05,0.025,1,2-3
0,0,False,0.9999881352879532,1.0,-4.436629560919775,-0.6290166038425034,0.05,0.025,0,1-2
1,1,False,0.9999995226934102,1.0,-5.228137714118031,-0.7412350713981319,0.05,0.025,1,2-3
0,0,False,0.8341127781789213,1.0,-0.9753286946605828,-0.1382801819988674,0.05,0.025,0,1-2
1,1,False,0.9999999998957604,1.0,-7.082682497202535,-1.0041687793202798,0.05,0.025,1,2-3
0,0,False,0.0426759578949107,0.0853519157898215,1.7378207516945716,0.2463848045702799,0.05,0.025,0,1-2
1,1,False,0.9999916694729892,0.9999916694729892,-4.527456981136095,-0.6418939366501587,0.05,0.025,1,2-3
0,0,False,0.9999253026167132,1.0,-3.944591591778123,-0.5592564293539033,0.05,0.025,0,1-2
1,1,False,0.9994727594036168,1.0,-3.375259557069066,-0.4785376544338737,0.05,0.025,1,2-3
0,0,False,0.9999996147843324,1.0,-5.278629298020548,-0.7483936687506696,0.05,0.025,0,1-2
1,1,False,0.999999761224992,1.0,-5.390432607895861,-0.7642449218946307,0.05,0.025,1,2-3
0,0,False,0.911902967332011,1.0,-1.3623017493362235,-0.1931444597773728,0.05,0.025,0,1-2
1,1,False,0.9999348032218311,1.0,-3.982235634546261,-0.564593527620004,0.05,0.025,1,2-3
0,0,False,0.5045251044458032,1.0,-0.0113716813367138,-0.0016122545901524,0.05,0.025,0,1-2
1,1,False,0.999246621338325,1.0,-3.2644001410636645,-0.4628202247043507,0.05,0.025,1,2-3
0,0,False,0.9996556147364662,1.0,-3.504446541130708,-0.4968535306771594,0.05,0.025,0,1-2
1,1,False,0.9999439313089276,1.0,-4.023715493061332,-0.5704744602903458,0.05,0.025,1,2-3
0,0,False,0.99911249003851,1.0,-3.2126508430116942,-0.4554833111160241,0.05,0.025,0,1-2
1,1,False,0.9999320934953034,1.0,-3.970990491654387,-0.5629992134014188,0.05,0.025,1,2-3
0,0,False,0.9997316767132022,1.0,-3.5787014652196785,-0.5073812476135592,0.05,0.025,0,1-2
1,1,False,0.9999999999976682,1.0,-7.865093653307568,-1.1150974925391597,0.05,0.025,1,2-3
0,0,False,0.9693889363071851,1.0,-1.8934196853913583,-0.2684453150302014,0.05,0.025,0,1-2
