,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,False,0.9999486817742692,1.0,-4.0479383736294805,-0.5739087326047333,0.05,0.025,0,1-2
1,1,False,0.9998384804407496,1.0,-3.72669806969775,-0.5283639148051197,0.05,0.025,1,2-3
0,0,False,0.999999859234868,1.0,-5.512658932549337,-0.7815739295519079,0.05,0.025,0,1-2
1,1,False,0.998937602802846,1.0,-3.1551876473230243,-0.4473362923708912,0.05,0.025,1,2-3
0,0,False,0.9999998981935044,1.0,-5.586970167515462,-0.7921096301335997,0.05,0.025,0,1-2
1,1,False,0.9999998282225268,1.0,-5.466759478624689,-0.7750663953461622,0.05,0.025,1,2-3
0,0,False,0.9999999271284412,1.0,-5.663177140672446,-0.8029141047434623,0.05,0.025,0,1-2
1,1,False,0.9618281885534972,1.0,-1.791035146494916,-0.2539294366909539,0.05,0.025,1,2-3
0,0,False,0.9999978111307845,1.0,-4.861789049948742,-0.6892948790981396,0.05,0.025,0,1-2
1,1,False,0.9995935116435946,1.0,-3.4545379994164245,-0.4897775958981146,0.05,0.025,1,2-3
0,0,False,0.9999999663441024,1.0,-5.83749079229236,-0.827627951063012,0.05,0.025,0,1-2
1,1,False,0.9738644915300336,1.0,-1.964538995955964,-0.2785284708548438,0.05,0.025,1,2-3
0,0,False,0.999999953652954,1.0,-5.76557686954044,-0.8174321366869687,0.05,0.025,0,1-2
1,1,False,0.9999993883871532,1.0,-5.169425636005462,-0.7329109885618703,0.05,0.025,1,2-3
0,0,False,0.999999968138263,1.0,-5.849764228919479,-0.8293680547427672,0.05,0.025,0,1-2
1,1,False,0.9999875077774224,1.0,-4.423302248860014,-0.6271270837788896,0.05,0.025,1,2-3
0,0,False,0.99999999994343,1.0,-7.209973646128578,-1.022215867790761,0.05,0.025,0,1-2
1,1,False,0.9998652728505576,1.0,-3.7786648571129264,-0.5357316636071456,0.05,0.025,1,2-3
0,0,False,0.9999974555203848,1.0,-4.824782309479724,-0.6840481362972202,0.05,0.025,0,1-2
1,1,False,0.9999910936137748,1.0,-4.510371379852807,-0.6394715737401498,0.05,0.025,1,2-3
0,0,False,0.9999825730288034,1.0,-4.336633826869427,-0.6148394055510038,0.05,0.025,0,1-2
1,1,False,0.9999999999949376,1.0,-7.707033673695718,-1.0926880598349675,0.05,0.025,1,2-3
0,0,False,0.9999999995355242,1.0,-6.768559768705904,-0.9596330773520206,0.05,0.025,0,1-2
1,1,False,0.999744390770086,1.0,-3.5930269684979117,-0.5094122892627837,0.05,0.025,1,2-3
0,0,False,0.9993808734983004,1.0,-3.3256664970578456,-0.4715064480295354,0.05,0.025,0,1-2
1,1,False,0.8202260085380206,1.0,-0.920502200160854,-0.1305069895568868,0.05,0.025,1,2-3
0,0,False,0.9999336346407672,1.0,-3.977332311943514,-0.5638983441955658,0.05,0.025,0,1-2
