,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,False,0.4309411575443734,0.8618823150887468,0.1744318322438241,0.0247306017357214,0.05,0.025,0,1-2
1,1,False,0.6407525839007644,0.8618823150887468,-0.3615016718278633,-0.0512529952690953,0.05,0.025,1,2-3
0,0,True,0.0024039537612335,0.004807907522467,2.884717483919327,0.4089895651337291,0.05,0.025,0,1-2
1,1,False,0.9532726470358116,0.9532726470358116,-1.6937617064001549,-0.2401381998765376,0.05,0.025,1,2-3
0,0,False,0.8307132512965255,1.0,-0.961639752593354,-0.1363393907448101,0.05,0.025,0,1-2
1,1,False,0.9631721588244068,1.0,-1.8079180523903144,-0.2563230618479558,0.05,0.025,1,2-3
0,0,False,0.8735474764460067,1.0,-1.1500225356129727,-0.1630479308134189,0.05,0.025,0,1-2
1,1,False,0.7804279461770177,1.0,-0.7767740675312893,-0.1101294978997896,0.05,0.025,1,2-3
0,0,False,0.2340337336088136,0.4680674672176272,0.7284340832327225,0.1032759501028036,0.05,0.025,0,1-2
1,1,False,0.7907415579845309,0.7907415579845309,-0.8123903795109105,-0.1151791084871049,0.05,0.025,1,2-3
0,0,False,0.8233947354109403,1.0,-0.9327651953314672,-0.1322456128674967,0.05,0.025,0,1-2
1,1,False,0.5595934736792212,1.0,-0.1503262812265499,-0.0213129641740462,0.05,0.025,1,2-3
0,0,False,0.422444710328383,0.8448894206567661,0.1961569350161655,0.0278107440321078,0.05,0.025,0,1-2
1,1,False,0.9922813661353612,0.9922813661353612,-2.46464780434516,-0.3494329130412401,0.05,0.025,1,2-3
0,0,False,0.999811001322208,1.0,-3.681301129489994,-0.5219276260047531,0.05,0.025,0,1-2
1,1,False,0.9954493486087368,1.0,-2.660583229358892,-0.3772122518213353,0.05,0.025,1,2-3
0,0,False,0.7872954052581954,1.0,-0.8003765118460517,-0.1134758059837523,0.05,0.025,0,1-2
1,1,False,0.815243925491874,1.0,-0.9014968866661832,-0.1278124536292802,0.05,0.025,1,2-3
0,0,False,0.771957895973658,1.0,-0.7482484312177464,-0.10608518934754,0.05,0.025,0,1-2
1,1,False,0.7081306551804898,1.0,-0.5497357410890604,-0.0779404509938384,0.05,0.025,1,2-3
0,0,False,0.339469408726929,0.678938817453858,0.4151385227945318,0.0588575223932543,0.05,0.025,0,1-2
1,1,False,0.9891941785673504,0.9891941785673504,-2.334095285574949,-0.3309234339755825,0.05,0.025,1,2-3
0,0,False,0.7691177527310549,1.0,-0.7388197452728479,-0.1047484088184647,0.05,0.025,0,1-2
1,1,False,0.9927526194825028,1.0,-2.4885647081921314,-0.3528238045785383,0.05,0.025,1,2-3
0,0,False,0.2997370974759655,0.599474194951931,0.5268530277100433,0.0746961849448634,0.05,0.025,0,1-2
1,1,False,0.6569896454126246,0.6569896454126246,-0.4054512799697418,-0.0574840841788221,0.05,0.025,1,2-3
0,0,False,0.1196601882179824,0.2393203764359648,1.1838164736064598,0.1678391688050623,0.05,0.025,0,1-2
1,1,False,0.997002032458215,0.997002032458215,-2.8085590263063374,-0.3981919689621717,0.05,0.025,1,2-3
0,0,True,0.0053924888461426,0.0107849776922853,2.598754329277486,0.36844627210306,0.05,0.025,0,1-2
1,1,False,0.9999990986058532,0.9999990986058532,-5.0768911453891015,-0.7197916306739577,0.05,0.025,1,2-3
0,0,False,0.7047156957591425,1.0,-0.539768694383754,-0.0765273427361339,0.05,0.025,0,1-2
1,1,False,0.9971679078492264,1.0,-2.8283245449294805,-0.4009942852761209,0.05,0.025,1,2-3
0,0,False,0.7360847271848612,1.0,-0.6335576471845203,-0.089824555802634,0.05,0.025,0,1-2
1,1,False,0.9974821165952664,1.0,-2.8688631713951587,-0.4067417719196969,0.05,0.025,1,2-3
0,0,False,0.0612851960037581,0.1225703920075163,1.557384407699197,0.2208028949807404,0.05,0.025,0,1-2
1,1,False,0.9772391441102416,0.9772391441102416,-2.0253627284428863,-0.2871519398906533,0.05,0.025,1,2-3
0,0,False,0.9443665851263288,1.0,-1.6068745360964551,-0.2278195079435137,0.05,0.025,0,1-2
1,1,False,0.7874833183037897,1.0,-0.8010286128208989,-0.1135682595760409,0.05,0.025,1,2-3
0,0,False,0.9961854485893608,1.0,-2.7238225654838297,-0.3861782003848471,0.05,0.025,0,1-2
1,1,False,0.9538527149094032,1.0,-1.699873640593666,-0.2410047378726723,0.05,0.025,1,2-3
0,0,False,0.9987379907292994,0.9987379907292994,-3.099506878357836,-0.4394419825771835,0.05,0.025,0,1-2
1,1,False,0.076302601602997,0.1526052032059941,1.4414788227659625,0.2043700293560594,0.05,0.025,1,2-3
0,0,False,0.3458092987565253,0.6916185975130507,0.3978210936614857,0.0564022913871539,0.05,0.025,0,1-2
1,1,False,0.5172837895394806,0.6916185975130507,-0.0434473792019931,-0.0061598838794712,0.05,0.025,1,2-3
0,0,False,0.2406516815963371,0.4813033631926743,0.7068770971157152,0.1002196430548046,0.05,0.025,0,1-2
1,1,False,0.8692329450529142,0.8692329450529142,-1.129219295706016,-0.1600984884190257,0.05,0.025,1,2-3
0,0,False,0.1763556416261197,0.3527112832522394,0.9337372085546268,0.132383422988474,0.05,0.025,0,1-2
1,1,False,0.9170247858660208,0.9170247858660208,-1.3956230437985309,-0.1978686872997561,0.05,0.025,1,2-3
0,0,False,0.5213379428077138,1.0,-0.0536475073239641,-0.007606037961515,0.05,0.025,0,1-2
1,1,False,0.8310134638980111,1.0,-0.962841354832411,-0.1365097515444223,0.05,0.025,1,2-3
0,0,False,0.8574917144031924,1.0,-1.0749352450631242,-0.1524022025990467,0.05,0.025,0,1-2
1,1,False,0.9947499381814554,1.0,-2.60857170852061,-0.3698381608026573,0.05,0.025,1,2-3
0,0,False,0.1006132289546786,0.2012264579093573,1.2866224000717932,0.1824147906441549,0.05,0.025,0,1-2
1,1,False,0.9759910005971392,0.9759910005971392,-2.0020223946002123,-0.2838427933133525,0.05,0.025,1,2-3
0,0,False,0.2985547889001839,0.5971095778003679,0.5302736925820829,0.075181160075455,0.05,0.025,0,1-2
1,1,False,0.9867712879219066,0.9867712879219066,-2.2531276763430825,-0.3194440057562661,0.05,0.025,1,2-3
0,0,False,0.7209201096275717,1.0,-0.5875684646582636,-0.0833043000524194,0.05,0.025,0,1-2
1,1,False,0.8192546179269671,1.0,-0.916770591459693,-0.1299779294224214,0.05,0.025,1,2-3
0,0,True,0.0008980982122046,0.0017961964244092,3.208883369658476,0.4549491661618041,0.05,0.025,0,1-2
1,1,False,0.9962324157799228,0.9962324157799228,-2.7282247517256244,-0.3868023336827197,0.05,0.025,1,2-3
0,0,False,0.3273559443756783,0.6547118887513566,0.4485842744190912,0.0635993952070574,0.05,0.025,0,1-2
1,1,False,0.8886201119886651,0.8886201119886651,-1.2269272274392973,-0.1739513266024782,0.05,0.025,1,2-3
0,0,False,0.0460956321990254,0.0921912643980508,1.7004209165301245,0.2410823295774088,0.05,0.025,0,1-2
1,1,False,0.9227781622811834,0.9227781622811834,-1.4349828251884345,-0.2034490396095234,0.05,0.025,1,2-3
0,0,True,0.0114560883187159,0.0229121766374318,2.310907550739712,0.327635922585103,0.05,0.025,0,1-2
1,1,False,0.9967131060258,0.9967131060258,-2.7764040864739634,-0.3936331049027782,0.05,0.025,1,2-3
0,0,False,0.0846443290056132,0.1692886580112264,1.3845964306170482,0.1963053557932457,0.05,0.025,0,1-2
1,1,False,0.9983968769450642,0.9983968769450642,-3.0209843171875272,-0.428309208457966,0.05,0.025,1,2-3
0,0,False,0.236098142710153,0.4721962854203061,0.721673475638826,0.102317444469139,0.05,0.025,0,1-2
1,1,False,0.9989115852808496,0.9989115852808496,-3.147403838074607,-0.4462327192212361,0.05,0.025,1,2-3
0,0,False,0.985164983035719,1.0,-2.206367093414721,-0.3128143823758557,0.05,0.025,0,1-2
1,1,False,0.999960736289526,1.0,-4.120655292145463,-0.5842183941391825,0.05,0.025,1,2-3
0,0,False,0.4123100294727323,0.8246200589454646,0.2221946907825446,0.0315023257787824,0.05,0.025,0,1-2
1,1,False,0.9987651182006432,0.9987651182006432,-3.1065715024010414,-0.4404435910644514,0.05,0.025,1,2-3
0,0,False,0.3456540640622312,0.6913081281244624,0.3982436627510972,0.0564622024006804,0.05,0.025,0,1-2
1,1,False,0.8897635312061006,0.8897635312061006,-1.233060877923209,-0.1748209434915086,0.05,0.025,1,2-3
0,0,False,0.1432270673628815,0.286454134725763,1.0717140959217704,0.1519455144159241,0.05,0.025,0,1-2
1,1,False,0.9839394126617502,0.9839394126617502,-2.1735785268068897,-0.3081656839597891,0.05,0.025,1,2-3
0,0,False,0.9649190393063176,1.0,-1.8306442854531657,-0.2595451424257998,0.05,0.025,0,1-2
1,1,False,0.8020253140014799,1.0,-0.8525814438263073,-0.120877318453331,0.05,0.025,1,2-3
0,0,False,0.2916440363935351,0.5832880727870702,0.5503952629530584,0.0780339567051797,0.05,0.025,0,1-2
1,1,False,0.7639894658383661,0.7639894658383661,-0.7219597049613312,-0.1023580254989253,0.05,0.025,1,2-3
0,0,False,0.9315954378321808,1.0,-1.4999524367014647,-0.2126603032108101,0.05,0.025,0,1-2
1,1,False,0.7734491062512323,1.0,-0.7532257663703091,-0.1067908661255674,0.05,0.025,1,2-3
0,0,False,0.4577148991826625,0.915429798365325,0.1064638181165865,0.015094230515364,0.05,0.025,0,1-2
1,1,False,0.9864052111113654,0.9864052111113654,-2.2420502082205696,-0.317873464136345,0.05,0.025,1,2-3
0,0,False,0.8447561987696486,1.0,-1.0194216403690597,-0.1445315930265684,0.05,0.025,0,1-2
1,1,False,0.7862645544253304,1.0,-0.7968052818196601,-0.1129694840220252,0.05,0.025,1,2-3
0,0,False,0.5639649797752659,1.0,-0.161447423332681,-0.0228896978053747,0.05,0.025,0,1-2
1,1,False,0.9977650852728416,1.0,-2.90956165817306,-0.4125119232435901,0.05,0.025,1,2-3
0,0,False,0.8138378499341743,1.0,-0.8961918773439463,-0.1270603198526359,0.05,0.025,0,1-2
1,1,False,0.6695282617016782,1.0,-0.439934519262156,-0.0623730499514583,0.05,0.025,1,2-3
0,0,True,0.0188586222029327,0.0377172444058654,2.106186613846444,0.2986109912285706,0.05,0.025,0,1-2
1,1,False,0.9916875285689932,0.9916875285689932,-2.436301867721128,-0.3454140819571577,0.05,0.025,1,2-3
0,0,False,0.942684386693968,1.0,-1.5917403671611272,-0.2256738152696125,0.05,0.025,0,1-2
1,1,False,0.9762430857824392,1.0,-2.006651480938344,-0.2844990960601388,0.05,0.025,1,2-3
0,0,False,0.3508453746742054,0.7016907493484108,0.3841505280415038,0.0544641055096058,0.05,0.025,0,1-2
1,1,False,0.9869088431663448,0.9869088431663448,-2.257359666269969,-0.3200440089557115,0.05,0.025,1,2-3
0,0,False,0.2118604442294494,0.4237208884588989,0.8033085929928365,0.1138915106757525,0.05,0.025,0,1-2
1,1,False,0.9606530955177104,0.9606530955177104,-1.7766723289948818,-0.2518931047048305,0.05,0.025,1,2-3
0,0,False,0.2757830066270189,0.5515660132540379,0.5974576262558151,0.0847063659128948,0.05,0.025,0,1-2
1,1,False,0.6704841258371468,0.6704841258371468,-0.4425845368488874,-0.0627487642272706,0.05,0.025,1,2-3
0,0,False,0.6756881501501427,1.0,-0.4570677806769561,-0.0648021700210746,0.05,0.025,0,1-2
1,1,False,0.9498726749801704,1.0,-1.6591290767861162,-0.235228053838237,0.05,0.025,1,2-3
0,0,False,0.9964913166543322,1.0,-2.7534274229304003,-0.3903755187844528,0.05,0.025,0,1-2
1,1,False,0.918680496985775,1.0,-1.406729745870023,-0.1994433736514045,0.05,0.025,1,2-3
0,0,False,0.1991202410204776,0.3982404820409553,0.8484386848136298,0.1202899662372149,0.05,0.025,0,1-2
1,1,False,0.9722587297652006,0.9722587297652006,-1.93791529885991,-0.274753815500111,0.05,0.025,1,2-3
0,0,False,0.712073358613218,0.712073358613218,-0.5613119703361759,-0.079581705983992,0.05,0.025,0,1-2
1,1,False,0.2280513147980328,0.4561026295960657,0.748217745577583,0.1060808387978948,0.05,0.025,1,2-3
0,0,False,0.0772771841484026,0.1545543682968053,1.4345936151124616,0.2033938581712698,0.05,0.025,0,1-2
1,1,False,0.99901135758944,0.99901135758944,-3.178258971463455,-0.4506072992822625,0.05,0.025,1,2-3
0,0,False,0.0503357634646282,0.1006715269292564,1.6570685687341598,0.2349359190635764,0.05,0.025,0,1-2
1,1,False,0.9989517214576054,0.9989517214576054,-3.159486191250154,-0.4479457314654525,0.05,0.025,1,2-3
0,0,False,0.253717637213787,0.5074352744275741,0.6652534689453599,0.0943183270058054,0.05,0.025,0,1-2
1,1,False,0.6896287715032823,0.6896287715032823,-0.4963575475621466,-0.0703725958122157,0.05,0.025,1,2-3
0,0,False,0.1713409776321904,0.3426819552643808,0.9534546779169558,0.1351789269728296,0.05,0.025,0,1-2
1,1,False,0.9940752764336174,0.9940752764336174,-2.564026071671806,-0.3635225681163869,0.05,0.025,1,2-3
0,0,False,0.9565221422278612,1.0,-1.7288362223382376,-0.2451109956878289,0.05,0.025,0,1-2
1,1,False,0.9999670642185376,1.0,-4.167957746728009,-0.590924843015829,0.05,0.025,1,2-3
0,0,False,0.1492470584609322,0.2984941169218645,1.0451603532635678,0.1481807770636563,0.05,0.025,0,1-2
1,1,False,0.8898183408508039,0.8898183408508039,-1.2333560541408732,-0.1748627929944749,0.05,0.025,1,2-3
0,0,False,0.9964650482163884,0.9964650482163884,-2.750794445933128,-0.3900022204898626,0.05,0.025,0,1-2
1,1,False,0.3177632401214206,0.6355264802428413,0.4754319147769659,0.0674058007965279,0.05,0.025,1,2-3
0,0,False,0.2508527181602188,0.5017054363204377,0.6742789600439977,0.0955979433634305,0.05,0.025,0,1-2
1,1,False,0.7522550910959551,0.7522550910959551,-0.6841325209324183,-0.0969949618254598,0.05,0.025,1,2-3
0,0,False,0.999928509777932,1.0,-3.956760000149748,-0.5609816423343852,0.05,0.025,0,1-2
1,1,False,0.5004363482452555,1.0,-0.0010965285417634,-0.00015546365769,0.05,0.025,1,2-3
0,0,False,0.4570863826609569,0.9141727653219138,0.1080524620865607,0.0153194653295369,0.05,0.025,0,1-2
1,1,False,0.998923152757462,0.998923152757462,-3.1508429241961373,-0.4467203060803107,0.05,0.025,1,2-3
0,0,False,0.3490744569267703,0.6981489138535406,0.3889493509549973,0.0551444731738517,0.05,0.025,0,1-2
1,1,False,0.4790404599324837,0.6981489138535406,0.0526952353172945,0.0074710267113431,0.05,0.025,1,2-3
0,0,False,0.9978994389996342,0.9978994389996342,-2.930573241631814,-0.4154909041765482,0.05,0.025,0,1-2
1,1,False,0.3342150622924267,0.6684301245848534,0.4295863121894684,0.0609059015273353,0.05,0.025,1,2-3
0,0,False,0.0607688975626728,0.1215377951253457,1.5617508772548825,0.2214219644371791,0.05,0.025,0,1-2
1,1,False,0.9998981028029916,0.9998981028029916,-3.857801016963331,-0.5469514325391093,0.05,0.025,1,2-3
0,0,False,0.9689665845223648,1.0,-1.887170863814285,-0.2675593694103437,0.05,0.025,0,1-2
1,1,False,0.9071966368721732,1.0,-1.3329529127934043,-0.1889834395174199,0.05,0.025,1,2-3
0,0,False,0.9344294754112096,1.0,-1.5222230201243534,-0.2158177826798313,0.05,0.025,0,1-2
1,1,False,0.9829591095556448,1.0,-2.148884219640934,-0.3046645737105591,0.05,0.025,1,2-3
0,0,True,0.0005542938023881,0.0011085876047762,3.359865548101012,0.4763551221517332,0.05,0.025,0,1-2
1,1,False,0.9999882668248192,0.9999882668248192,-4.439509350752641,-0.6294248947749729,0.05,0.025,1,2-3
0,0,False,0.8656627075572216,1.0,-1.1123662097336815,-0.1577090910720031,0.05,0.025,0,1-2
1,1,False,0.999301420029528,1.0,-3.288065642299102,-0.4661754728743735,0.05,0.025,1,2-3
0,0,False,0.4303512897618565,0.8607025795237131,0.1759373011013293,0.0249440441462124,0.05,0.025,0,1-2
1,1,False,0.8661382096823147,0.8661382096823147,-1.114592576845468,-0.1580247410176055,0.05,0.025,1,2-3
0,0,False,0.8260697217929819,1.0,-0.943227804592327,-0.1337289810086117,0.05,0.025,0,1-2
1,1,False,0.7650456871702658,1.0,-0.7254152195666862,-0.1028479415560905,0.05,0.025,1,2-3
0,0,False,0.035376462263592,0.0707529245271841,1.8267347267477247,0.2589908528900944,0.05,0.025,0,1-2
1,1,False,0.9954084557738264,0.9954084557738264,-2.657349360917259,-0.3767537603208622,0.05,0.025,1,2-3
0,0,False,0.955582277019554,1.0,-1.7184771468509978,-0.2436423063612895,0.05,0.025,0,1-2
1,1,False,0.6966454670721347,1.0,-0.5164252641030184,-0.0732177571519414,0.05,0.025,1,2-3
0,0,False,0.8049253475447173,1.0,-0.8631352843532542,-0.122373621183726,0.05,0.025,0,1-2
1,1,False,0.8959912640302939,1.0,-1.2673098590410885,-0.1796766966013915,0.05,0.025,1,2-3
0,0,True,0.0055619033972906,0.0111238067945813,2.5873769414264687,0.3668332084545452,0.05,0.025,0,1-2
1,1,False,0.9944446895929676,0.9944446895929676,-2.5878138242517386,-0.3668951488413309,0.05,0.025,1,2-3
0,0,False,0.8077930826268619,1.0,-0.8736672304802242,-0.1238668197692003,0.05,0.025,0,1-2
1,1,False,0.9355910634609208,1.0,-1.5315702283993209,-0.2171430114652856,0.05,0.025,1,2-3
0,0,False,0.8294217863801776,1.0,-0.9564864247593412,-0.1356087620709197,0.05,0.025,0,1-2
1,1,False,0.9712923182213106,1.0,-1.9225146333144856,-0.2725703394615371,0.05,0.025,1,2-3
0,0,False,0.7104876219065128,1.0,-0.5566470438804276,-0.0789203218958958,0.05,0.025,0,1-2
1,1,False,0.8941558051602417,1.0,-1.257063178758905,-0.1782239424457295,0.05,0.025,1,2-3
0,0,False,0.060935599091413,0.1218711981828261,1.560337831707031,0.2212216256215581,0.05,0.025,0,1-2
1,1,False,0.964874803875422,0.964874803875422,-1.830057298391208,-0.2594619205558774,0.05,0.025,1,2-3
0,0,False,0.9926544448602772,1.0,-2.483469752950286,-0.3521014518558352,0.05,0.025,0,1-2
1,1,False,0.9811195177993288,1.0,-2.1056951967995707,-0.2985413190872187,0.05,0.025,1,2-3
0,0,False,0.6528811810259889,1.0,-0.3942592496281795,-0.0558973001530464,0.05,0.025,0,1-2
1,1,False,0.99983655333289,1.0,-3.723283578431732,-0.5278798149562346,0.05,0.025,1,2-3
0,0,False,0.6571272531979611,1.0,-0.4058270227647747,-0.0575373562524998,0.05,0.025,0,1-2
1,1,False,0.9991306191503266,1.0,-3.2191999628964023,-0.4564118324386793,0.05,0.025,1,2-3
0,0,False,0.7905383018804122,1.0,-0.8116785370512402,-0.1150781848647234,0.05,0.025,0,1-2
1,1,False,0.8682401893535763,1.0,-1.124501060390201,-0.1594295463057093,0.05,0.025,1,2-3
0,0,False,0.5208321227502529,1.0,-0.0523745933007854,-0.0074255667175563,0.05,0.025,0,1-2
1,1,False,0.9999855878393438,1.0,-4.386207617797381,-0.6218678800226556,0.05,0.025,1,2-3
0,0,False,0.9245154808998536,1.0,-1.4473110353856304,-0.2051969089782,0.05,0.025,0,1-2
1,1,False,0.9202520255233764,1.0,-1.4174331062107208,-0.2009608750066027,0.05,0.025,1,2-3
0,0,False,0.7873696058075668,0.7873696058075668,-0.8006339637927269,-0.1135123070138533,0.05,0.025,0,1-2
1,1,False,0.3792266446861445,0.7584532893722891,0.3083639859406371,0.0437192387870906,0.05,0.025,1,2-3
0,0,False,0.9211188693681632,1.0,-1.4234064534664357,-0.2018077644195613,0.05,0.025,0,1-2
1,1,False,0.999016224220229,1.0,-3.1798371481414467,-0.4508310500643873,0.05,0.025,1,2-3
0,0,False,0.1088257881943248,0.2176515763886496,1.240692374423432,0.1759029220396141,0.05,0.025,0,1-2
1,1,False,0.9937389435674489,0.9937389435674489,-2.543502666814786,-0.3606128001844049,0.05,0.025,1,2-3
0,0,True,0.0024676157241787,0.0049352314483574,2.8757754212093016,0.4077217770887789,0.05,0.025,0,1-2
1,1,False,0.9950943823377522,0.9950943823377522,-2.63334678316589,-0.3733507221060824,0.05,0.025,1,2-3
0,0,True,0.0005426369464479,0.0010852738928959,3.366410145647232,0.4772830023061416,0.05,0.025,0,1-2
1,1,False,0.9999472107599804,0.9999472107599804,-4.04021567050565,-0.5728138229611098,0.05,0.025,1,2-3
0,0,False,0.684722660983875,1.0,-0.4824452692387522,-0.0684001403834872,0.05,0.025,0,1-2
1,1,False,0.8014584372804687,1.0,-0.8505295742956033,-0.1205864084312051,0.05,0.025,1,2-3
0,0,False,0.9665800930381488,1.0,-1.853145867205935,-0.2627353723832175,0.05,0.025,0,1-2
1,1,False,0.7452639105408596,1.0,-0.6620581125194026,-0.0938652956630883,0.05,0.025,1,2-3
0,0,False,0.8958154371150433,1.0,-1.2663225517029335,-0.1795367181109028,0.05,0.025,0,1-2
1,1,False,0.996697494262717,1.0,-2.7747411581388057,-0.3933973381975684,0.05,0.025,1,2-3
0,0,False,0.5231558202539833,1.0,-0.0582229998840215,-0.0082547422879671,0.05,0.025,0,1-2
1,1,False,0.9992704440664362,1.0,-3.274483534770774,-0.4642498284108945,0.05,0.025,1,2-3
0,0,True,0.0138425244497517,0.0276850488995034,2.2347011048675567,0.3168315227326454,0.05,0.025,0,1-2
1,1,False,0.6588690332935623,0.6588690332935623,-0.4105880321162281,-0.0582123627843709,0.05,0.025,1,2-3
0,0,False,0.9157104008816478,1.0,-1.3869259082263368,-0.1966356245421691,0.05,0.025,0,1-2
1,1,False,0.9552206010153776,1.0,-1.7145385584816786,-0.2430839010569961,0.05,0.025,1,2-3
0,0,False,0.994276063260869,1.0,-2.576783956260146,-0.3653313558742515,0.05,0.025,0,1-2
1,1,False,0.7229514472906784,1.0,-0.5936546551857046,-0.0841671881622655,0.05,0.025,1,2-3
