,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,True,1.8585588623753368e-33,1.6727029761378032e-32,18.09249782590016,2.565118719336185,0.05,0.0055555555555555,0,1-2
1,1,True,5.808612088037934e-17,3.48516725282276e-16,9.988037547673676,1.416084298006305,0.05,0.0055555555555555,1,2-3
2,2,True,2.644222854281355e-19,2.115378283425084e-18,11.064669560214304,1.568727064957537,0.05,0.0055555555555555,2,3-4
3,3,True,3.972104576628773e-17,2.780473203640141e-16,10.06370743675736,1.426812625893723,0.05,0.0055555555555555,3,4-5
4,4,False,0.0995944426571368,0.2987833279714104,1.2925108250783326,0.1832496399478292,0.05,0.0055555555555555,4,5-6
5,5,True,0.0006426147412634,0.0032130737063174,3.314101100941955,0.4698667289393975,0.05,0.0055555555555555,5,6-7
6,6,True,0.0093209224235041,0.0372836896940166,2.3920589073056857,0.339141402139668,0.05,0.0055555555555555,6,7-8
7,7,False,0.9411331199164524,1.0,-1.578095477883429,-0.2237392697333191,0.05,0.0055555555555555,7,8-9
8,8,False,0.9999995695505318,1.0,-5.252507405456199,-0.7446901582544362,0.05,0.0055555555555555,8,9-10
0,0,True,3.164500212504556e-44,2.8480501912541005e-43,24.572161589801222,3.483792689935932,0.05,0.0055555555555555,0,1-2
1,1,True,0.00257684573599,0.0103073829439601,2.860914934646016,0.4056148865627311,0.05,0.0055555555555555,1,2-3
2,2,True,3.716092345944191e-09,1.8580461729720955e-08,6.323070375183074,0.8964724682649069,0.05,0.0055555555555555,2,3-4
3,3,True,3.5809410743061188e-12,2.5066587520142835e-11,7.777710758670434,1.1027085177861755,0.05,0.0055555555555555,3,4-5
4,4,True,5.66545498432031e-13,4.532363987456247e-12,8.15196322192452,1.1557692951585763,0.05,0.0055555555555555,4,5-6
5,5,True,5.805886069529464e-10,3.483531641717678e-09,6.721256234652924,0.9529264754301812,0.05,0.0055555555555555,5,6-7
6,6,True,0.008535008238322,0.025605024714966,2.426143145032821,0.3439737982559753,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999268958576214,1.0,-3.95057277728919,-0.5601044300592729,0.05,0.0055555555555555,7,8-9
8,8,False,0.9998462476871964,1.0,-3.740864543463424,-0.5303724095631677,0.05,0.0055555555555555,8,9-10
0,0,True,7.822820814970342e-30,7.040538733473307e-29,16.16779372184097,2.292237961023325,0.05,0.0055555555555555,0,1-2
1,1,True,3.1929450127889985e-15,2.235061508952299e-14,9.190206780556837,1.3029694226979296,0.05,0.0055555555555555,1,2-3
2,2,True,1.2742398791322145e-13,7.645439274793287e-13,8.452653801371733,1.1984006134812424,0.05,0.0055555555555555,2,3-4
3,3,True,3.41557738248848e-17,2.732461905990784e-16,10.093767096657128,1.43107442528968,0.05,0.0055555555555555,3,4-5
4,4,False,0.010562434532276,0.0528121726613804,2.3430922124297444,0.3321990005509558,0.05,0.0055555555555555,4,5-6
5,5,False,0.0217850860475143,0.0871403441900575,2.044384930171069,0.2898488701987559,0.05,0.0055555555555555,5,6-7
6,6,False,0.0287236395632558,0.0871403441900575,1.922264029750805,0.2725348093816932,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999804326352963,1.0,-4.306233642564048,-0.6105293272752798,0.05,0.0055555555555555,7,8-9
8,8,False,0.9998695962580678,1.0,-3.787961180064375,-0.5370496779716198,0.05,0.0055555555555555,8,9-10
0,0,True,3.6878448441505163e-28,3.3190603597354646e-27,15.313695808229603,2.1711456404696543,0.05,0.0055555555555555,0,1-2
1,1,True,1.774642118647567e-27,1.4197136949180537e-26,14.971077348664672,2.122569869855935,0.05,0.0055555555555555,1,2-3
2,2,True,1.2384760088096916e-15,8.669332061667841e-15,9.37893181307054,1.3297264862259524,0.05,0.0055555555555555,2,3-4
3,3,True,4.3461082792199395e-09,2.6076649675319635e-08,6.289062434412588,0.8916508893808918,0.05,0.0055555555555555,3,4-5
4,4,True,2.757380779739368e-08,1.3786903898696838e-07,5.882093185670242,0.833951590578227,0.05,0.0055555555555555,4,5-6
5,5,False,0.5872317808545127,1.0,-0.2210143680446445,-0.031334981944947,0.05,0.0055555555555555,5,6-7
6,6,False,0.2697799527925651,1.0,0.6156172041092041,0.0872809951064541,0.05,0.0055555555555555,6,7-8
7,7,False,0.9994857182969684,1.0,-3.3828981559136864,-0.479620639938384,0.05,0.0055555555555555,7,8-9
8,8,False,0.9999946275614834,1.0,-4.638675194119307,-0.6576622359087583,0.05,0.0055555555555555,8,9-10
0,0,True,2.317088643633631e-21,1.8536709149069048e-20,12.020681126598443,1.704268502542973,0.05,0.0055555555555555,0,1-2
1,1,True,5.856667752011242e-21,4.0996674264078704e-20,11.832502888210266,1.6775889624094804,0.05,0.0055555555555555,1,2-3
2,2,True,7.222321450643672e-24,6.500089305579305e-23,13.20651536413912,1.8723937459458413,0.05,0.0055555555555555,2,3-4
3,3,True,3.724708154887724e-12,1.8623540774438615e-11,7.769682705311505,1.1015703161874255,0.05,0.0055555555555555,3,4-5
4,4,True,1.2876844912854836e-07,5.150737965141934e-07,5.533134801110309,0.7844769578814306,0.05,0.0055555555555555,4,5-6
5,5,True,1.938371176762814e-16,1.1630227060576884e-15,9.74816059626554,1.3820750161307278,0.05,0.0055555555555555,5,6-7
6,6,True,1.0958936887365922e-05,3.287681066209777e-05,4.45711951240569,0.6319216288213966,0.05,0.0055555555555555,6,7-8
7,7,False,0.999999998932909,1.0,-6.59164837560744,-0.9345509283603496,0.05,0.0055555555555555,7,8-9
8,8,False,0.9999877573528536,1.0,-4.428523667893802,-0.6278673662890188,0.05,0.0055555555555555,8,9-10
0,0,True,2.964892129529601e-32,2.6684029165766407e-31,17.44157420618616,2.4728320501402816,0.05,0.0055555555555555,0,1-2
1,1,True,1.3131810103444638e-21,1.050544808275571e-20,12.136210641027503,1.720648049632019,0.05,0.0055555555555555,1,2-3
2,2,True,2.9386514613785565e-20,2.0570560229649893e-19,11.506465300429875,1.631363995151203,0.05,0.0055555555555555,2,3-4
3,3,True,1.8792242077255007e-12,1.1275345246353004e-11,7.908968930421113,1.1213180429420402,0.05,0.0055555555555555,3,4-5
4,4,False,0.1408902412785691,0.4226707238357074,1.0822274105501275,0.1534360714642088,0.05,0.0055555555555555,4,5-6
5,5,True,0.0008373425059793,0.0033493700239173,3.2310919274069048,0.4580978517528231,0.05,0.0055555555555555,5,6-7
6,6,True,8.711208073240532e-08,4.355604036620266e-07,5.622555447074742,0.797154841005459,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999999436141568,1.0,-5.721314329171691,-0.8111566808622502,0.05,0.0055555555555555,7,8-9
8,8,False,0.9991880316315026,1.0,-3.2408157619939404,-0.4594764778752608,0.05,0.0055555555555555,8,9-10
0,0,True,1.3745521867372558e-32,1.2370969680635303e-31,17.62097995837289,2.498267844452329,0.05,0.0055555555555555,0,1-2
1,1,True,1.4547099591314922e-31,1.1637679673051938e-30,17.073351354594877,2.420626139237697,0.05,0.0055555555555555,1,2-3
2,2,True,1.674580306567935e-19,1.1722062145975545e-18,11.156335365139304,1.5817232622984891,0.05,0.0055555555555555,2,3-4
3,3,True,5.738104967740662e-14,3.4428629806443965e-13,8.612814827594105,1.221107928437112,0.05,0.0055555555555555,3,4-5
4,4,True,2.062185080762404e-06,1.031092540381202e-05,4.876402427485448,0.6913667349929332,0.05,0.0055555555555555,4,5-6
5,5,False,0.2163654624747218,0.8654618498988873,0.7877398131672528,0.1116841997255387,0.05,0.0055555555555555,5,6-7
6,6,False,0.8065765803600429,1.0,-0.8691877439248065,-0.1232317269850593,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999999965748634,1.0,-6.340747564785549,-0.8989787054020285,0.05,0.0055555555555555,7,8-9
8,8,False,0.9999993820989834,1.0,-5.166996171861612,-0.7325665439189407,0.05,0.0055555555555555,8,9-10
0,0,True,7.404942064484458e-27,6.664447858036012e-26,14.662226720170729,2.07878163584579,0.05,0.0055555555555555,0,1-2
1,1,True,4.0465386968491063e-25,3.237230957479285e-24,13.809901413711424,1.9579406320440425,0.05,0.0055555555555555,1,2-3
2,2,True,1.5325156878838121e-18,9.195094127302872e-18,10.712888796327642,1.5188522808767957,0.05,0.0055555555555555,2,3-4
3,3,True,9.841169486774054e-22,6.888818640741838e-21,12.19498537014664,1.728981015004638,0.05,0.0055555555555555,3,4-5
4,4,True,9.517755315903044e-11,4.758877657951523e-10,7.101664620979303,1.0068600274553403,0.05,0.0055555555555555,4,5-6
5,5,False,0.6482197866204747,1.0,-0.3816209080763101,-0.0541054609715235,0.05,0.0055555555555555,5,6-7
6,6,True,1.9600982838269623e-09,7.840393135307851e-09,6.46127139301806,0.916066336468796,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999998439083724,1.0,-5.488856764717736,-0.7781993050609644,0.05,0.0055555555555555,7,8-9
8,8,False,0.9997470059305248,1.0,-3.596057025201887,-0.5098418847363778,0.05,0.0055555555555555,8,9-10
0,0,True,5.476270078435403e-35,4.9286430705918635e-34,18.939625692744794,2.685222840382633,0.05,0.0055555555555555,0,1-2
1,1,True,1.1200730939166452e-18,8.960584751333162e-18,10.775570288329376,1.527739139398862,0.05,0.0055555555555555,1,2-3
2,2,True,1.8583709856531382e-11,9.291854928265692e-11,7.440250623889693,1.0548640843041048,0.05,0.0055555555555555,2,3-4
3,3,True,2.852588840422862e-18,1.9968121882960038e-17,10.588764605416788,1.501254197478267,0.05,0.0055555555555555,3,4-5
4,4,True,3.766341394240282e-13,2.259804836544169e-12,8.234412963625324,1.16745885720116,0.05,0.0055555555555555,4,5-6
5,5,True,0.0047044042581145,0.0188176170324581,2.648557736581191,0.3755073011323727,0.05,0.0055555555555555,5,6-7
6,6,False,0.0221571953327379,0.066471585998214,2.0370463404616643,0.2888084193987467,0.05,0.0055555555555555,6,7-8
