,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
4,4,True,4.788560958228324e-09,2.3942804791141626e-08,6.267974195228079,0.8886610403500639,0.05,0.0055555555555555,4,5-6
5,5,True,1.1238702375563546e-08,4.4954809502254185e-08,6.081176845078416,0.8621772798321898,0.05,0.0055555555555555,5,6-7
6,6,False,0.7953518744062804,1.0,-0.828649261789926,-0.1174842608044196,0.05,0.0055555555555555,6,7-8
7,7,False,0.9961599252817812,1.0,-2.721450936367221,-0.3858419554782081,0.05,0.0055555555555555,7,8-9
8,8,False,0.9998757113703256,1.0,-3.801623820539831,-0.5389867402377809,0.05,0.0055555555555555,8,9-10
0,0,True,7.097602965602218e-37,6.387842669041996e-36,20.01494533744965,2.837679542406037,0.05,0.0055555555555555,0,1-2
1,1,True,1.289868764022509e-21,1.0318950112180072e-20,12.139858486956465,1.7211652340455623,0.05,0.0055555555555555,1,2-3
2,2,True,1.269451512222224e-20,8.886160585555568e-20,11.675936395170092,1.6553912732908864,0.05,0.0055555555555555,2,3-4
3,3,True,1.9660506282000525e-14,9.830253141000263e-14,8.827297144482115,1.2515168090300632,0.05,0.0055555555555555,3,4-5
4,4,True,8.15520582689441e-16,4.893123496136646e-15,9.462140335892096,1.341523626761868,0.05,0.0055555555555555,4,5-6
5,5,True,7.668444482587141e-05,0.0003067377793034,3.9373005320836207,0.558222717265825,0.05,0.0055555555555555,5,6-7
6,6,True,0.0004334491785149,0.0013003475355448,3.4350774626600638,0.4870185193127571,0.05,0.0055555555555555,6,7-8
7,7,False,0.9996485614261472,1.0,-3.498368853466564,-0.4959918480865302,0.05,0.0055555555555555,7,8-9
8,8,False,0.9998592052873873,1.0,-3.7660859418326735,-0.533948249765408,0.05,0.0055555555555555,8,9-10
0,0,True,9.054764877451392e-37,8.149288389706253e-36,19.953748314492145,2.8290031489822827,0.05,0.0055555555555555,0,1-2
1,1,True,4.931147173890019e-23,3.944917739112015e-22,12.808707068912764,1.8159932690956213,0.05,0.0055555555555555,1,2-3
2,2,True,2.7414753146532266e-21,1.9190327202572588e-20,11.986507295277958,1.699423404023401,0.05,0.0055555555555555,2,3-4
3,3,True,4.5855882229012674e-17,2.2927941114506336e-16,10.035109389665816,1.4227580510839382,0.05,0.0055555555555555,3,4-5
4,4,True,3.5166367592939915e-21,2.1099820555763952e-20,11.935945836929314,1.692254900009468,0.05,0.0055555555555555,4,5-6
5,5,True,6.834175861216732e-14,2.733670344486693e-13,8.577754235247145,1.2161371066851558,0.05,0.0055555555555555,5,6-7
6,6,True,0.0018741193232667,0.0056223579698001,2.9689631867660555,0.4209337550115038,0.05,0.0055555555555555,6,7-8
7,7,False,0.9987799946316864,1.0,-3.11050710672667,-0.4410015732969057,0.05,0.0055555555555555,7,8-9
8,8,False,0.9998892442142138,1.0,-3.834289406855722,-0.5436180027501928,0.05,0.0055555555555555,8,9-10
0,0,True,4.349516118160317e-36,3.914564506344285e-35,19.56209505381977,2.7734753208124445,0.05,0.0055555555555555,0,1-2
1,1,True,3.0154789859614707e-24,2.412383188769177e-23,13.388516592433804,1.898197521750228,0.05,0.0055555555555555,1,2-3
2,2,True,7.612524261946672e-18,5.328766983362671e-17,10.39289838985933,1.4734846710786156,0.05,0.0055555555555555,2,3-4
3,3,True,4.168399983138876e-11,2.501039989883325e-10,7.273333230159451,1.0311988648656192,0.05,0.0055555555555555,3,4-5
4,4,True,1.1409889724412116e-06,5.704944862206058e-06,5.020223039893474,0.7117573382509368,0.05,0.0055555555555555,4,5-6
5,5,True,0.0001505791119726,0.0006023164478904,3.746848703841072,0.5312208320392638,0.05,0.0055555555555555,5,6-7
6,6,False,0.4599329350289075,1.0,0.1008596313587877,0.0142996799509578,0.05,0.0055555555555555,6,7-8
7,7,False,0.9997359502036698,1.0,-3.5834435849014747,-0.5080535760052584,0.05,0.0055555555555555,7,8-9
8,8,False,0.9965218207340832,1.0,-2.756507598999151,-0.3908122200829045,0.05,0.0055555555555555,8,9-10
0,0,True,7.828059457126265e-45,7.045253511413638e-44,24.97746177874055,3.5412553527259454,0.05,0.0055555555555555,0,1-2
1,1,True,1.0309050249617982e-25,8.247240199694386e-25,14.099198070190752,1.99895654240188,0.05,0.0055555555555555,1,2-3
2,2,True,1.315043490149692e-21,9.205304431047843e-21,12.135922013540323,1.720607128595167,0.05,0.0055555555555555,2,3-4
3,3,True,4.907180358022881e-15,2.9443082148137286e-14,9.104499020625653,1.290817945245373,0.05,0.0055555555555555,3,4-5
4,4,True,4.8530678009417664e-09,2.4265339004708823e-08,6.265061405094236,0.8882480706998963,0.05,0.0055555555555555,4,5-6
5,5,True,2.1440832802866337e-06,8.576333121146535e-06,4.8668589714492345,0.6900136825862827,0.05,0.0055555555555555,5,6-7
6,6,False,0.3236619867173623,0.970985960152087,0.4588831489601375,0.0650595493619753,0.05,0.0055555555555555,6,7-8
7,7,False,0.9788863194541084,1.0,-2.057902526739274,-0.2917653684253246,0.05,0.0055555555555555,7,8-9
8,8,False,0.9997961765354224,1.0,-3.6593521809170872,-0.5188157472914936,0.05,0.0055555555555555,8,9-10
0,0,True,7.345203298884871e-34,5.876162639107897e-33,18.31353926904707,2.5964575399358227,0.05,0.0055555555555555,0,1-2
1,1,True,1.2141238224199353e-44,1.0927114401779418e-43,24.84959828781022,3.523127118732984,0.05,0.0055555555555555,1,2-3
2,2,True,3.5543289850957276e-16,2.1325973910574365e-15,9.62747788566118,1.3649648590341044,0.05,0.0055555555555555,2,3-4
3,3,True,1.5230982036653046e-22,1.0661687425657133e-21,12.576660626433544,1.783094181358453,0.05,0.0055555555555555,3,4-5
4,4,True,3.474125028422687e-12,1.7370625142113435e-11,7.783885777740751,1.1035839998319357,0.05,0.0055555555555555,4,5-6
5,5,False,0.3145852754501467,0.9437558263504402,0.484402003334925,0.0686775622910179,0.05,0.0055555555555555,5,6-7
6,6,True,0.002046598860637,0.0081863954425481,2.9393625118216486,0.4167370295988199,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999869015227708,1.0,-4.411026685736287,-0.6253866786086323,0.05,0.0055555555555555,7,8-9
8,8,False,0.9999214517518046,1.0,-3.9306239917808488,-0.5572761305271754,0.05,0.0055555555555555,8,9-10
0,0,True,7.508386190108175e-31,6.757547571097357e-30,16.6975124335556,2.367340437004098,0.05,0.0055555555555555,0,1-2
1,1,True,3.3611121453749325e-29,2.3527785017624527e-28,15.842264880948688,2.2460851228971688,0.05,0.0055555555555555,1,2-3
2,2,True,1.8919834698570784e-29,1.5135867758856623e-28,15.970227838370594,2.264227459053465,0.05,0.0055555555555555,2,3-4
3,3,True,9.550506900957513e-18,5.730304140574505e-17,10.347676096891972,1.4670731434201283,0.05,0.0055555555555555,3,4-5
4,4,True,3.9449017635761364e-07,1.972450881788068e-06,5.273037336759978,0.7476008514931897,0.05,0.0055555555555555,4,5-6
5,5,True,0.0005235592771232,0.0020942371084929,3.377411410885901,0.4788427400312275,0.05,0.0055555555555555,5,6-7
6,6,True,0.005405377595657,0.0162161327869711,2.5978775057915957,0.368321957795613,0.05,0.0055555555555555,6,7-8
7,7,False,0.9825130582381943,1.0,-2.138054154341157,-0.3031291083757327,0.05,0.0055555555555555,7,8-9
8,8,False,0.995028433337708,1.0,-2.628484019263307,-0.3726612890142972,0.05,0.0055555555555555,8,9-10
0,0,True,3.799457815848711e-38,3.039566252678969e-37,20.759637698974306,2.943260559194057,0.05,0.0055555555555555,0,1-2
1,1,True,4.1292091605922186e-39,3.7162882445329966e-38,21.335645678077064,3.024925836365921,0.05,0.0055555555555555,1,2-3
2,2,True,8.818027457858682e-25,6.172619220501077e-24,13.645992079420637,1.9347018893502967,0.05,0.0055555555555555,2,3-4
3,3,True,6.893771727422786e-07,3.446885863711393e-06,5.140961201671309,0.7288753571057577,0.05,0.0055555555555555,3,4-5
4,4,True,3.564918828831301e-09,2.138951297298781e-08,6.332077331584578,0.8977494568096654,0.05,0.0055555555555555,4,5-6
5,5,True,0.0012998824980511,0.0038996474941534,3.0898760906207032,0.4380765484539246,0.05,0.0055555555555555,5,6-7
6,6,True,1.3555762109157074e-05,5.42230484366283e-05,4.40212515843192,0.6241246375936859,0.05,0.0055555555555555,6,7-8
7,7,False,0.9966515343823028,1.0,-2.769886944055622,-0.3927091172823438,0.05,0.0055555555555555,7,8-9
8,8,False,0.998867967840523,1.0,-3.134734861245816,-0.4444365366304692,0.05,0.0055555555555555,8,9-10
0,0,True,6.19208030439998e-42,5.572872273959981e-41,23.083491817254306,3.272732020634453,0.05,0.0055555555555555,0,1-2
1,1,True,5.367367123019393e-18,3.7571569861135737e-17,10.462601601758596,1.4833670552226506,0.05,0.0055555555555555,1,2-3
2,2,True,4.291921195492096e-34,3.433536956393677e-33,18.44214904051899,2.614691580114615,0.05,0.0055555555555555,2,3-4
3,3,True,1.920018726982124e-16,1.1520112361892742e-15,9.750054040825166,1.3823434649723785,0.05,0.0055555555555555,3,4-5
4,4,True,0.0077149413212108,0.0308597652848433,2.464830072008397,0.3494587545916661,0.05,0.0055555555555555,4,5-6
5,5,True,1.27037295878577e-11,6.351864793928851e-11,7.518519381283918,1.0659608746236648,0.05,0.0055555555555555,5,6-7
6,6,False,0.2638724702972315,0.7916174108916945,0.6336893328382084,0.0898432259353372,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999999998922404,1.0,-7.075747326103433,-1.0031855244165462,0.05,0.0055555555555555,7,8-9
8,8,False,0.9999892607587234,1.0,-4.462335739175572,-0.6326611751825724,0.05,0.0055555555555555,8,9-10
0,0,True,2.746688367655671e-41,2.472019530890104e-40,22.674869418817615,3.21479834152302,0.05,0.0055555555555555,0,1-2
1,1,True,1.0283472338979479e-29,7.198430637285635e-29,16.106495046078482,2.2835471554650244,0.05,0.0055555555555555,1,2-3
2,2,True,4.287110102122146e-31,3.4296880816977175e-30,16.82538486312352,2.385469938299497,0.05,0.0055555555555555,2,3-4
3,3,True,2.7049122070464195e-11,1.3524561035232095e-10,7.362812565233711,1.0438850688160857,0.05,0.0055555555555555,3,4-5
4,4,True,0.0033428331392056,0.0133713325568225,2.7704785568964443,0.3927929949860858,0.05,0.0055555555555555,4,5-6
5,5,True,8.878197238143341e-12,5.326918342886005e-11,7.592063004768172,1.0763877447608117,0.05,0.0055555555555555,5,6-7
6,6,False,0.1086798266512706,0.326039479953812,1.2414861079194246,0.1760154560118896,0.05,0.0055555555555555,6,7-8
7,7,False,0.9992612918368948,1.0,-3.270573755980385,-0.4636955076719785,0.05,0.0055555555555555,7,8-9
8,8,False,0.9749173508835492,1.0,-1.9827592958158389,-0.2811117090949268,0.05,0.0055555555555555,8,9-10
0,0,True,2.0711275336642134e-47,1.864014780297792e-46,26.754610416895108,3.793215987605627,0.05,0.0055555555555555,0,1-2
1,1,True,1.3613529877823916e-36,1.0890823902259133e-35,19.851534321322795,2.814511450280434,0.05,0.0055555555555555,1,2-3
2,2,True,1.0215379042481001e-13,6.1292274254886e-13,8.497066855803622,1.204697408893485,0.05,0.0055555555555555,2,3-4
3,3,True,1.2539649747261066e-17,8.777754823082747e-17,10.293395750324494,1.4593773827566687,0.05,0.0055555555555555,3,4-5
4,4,True,0.0013488705605593,0.0053954822422375,3.077798056912157,0.4363641486152348,0.05,0.0055555555555555,4,5-6
5,5,True,0.0031801045542349,0.0095403136627048,2.787976368539271,0.3952738002692668,0.05,0.0055555555555555,5,6-7
6,6,True,7.237960968462534e-08,3.618980484231267e-07,5.664716060547275,0.8031322897733275,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999959355271634,1.0,-4.708631642796153,-0.6675805234645192,0.05,0.0055555555555555,7,8-9
8,8,False,0.9993894401518378,1.0,-3.3299872340932226,-0.472119033619288,0.05,0.0055555555555555,8,9-10
0,0,True,3.081780089872272e-38,2.773602080885045e-37,20.813543880960403,2.950903271539863,0.05,0.0055555555555555,0,1-2
1,1,True,1.4092617009584194e-35,1.1274093607667355e-34,19.27173422242645,2.7323085338305595,0.05,0.0055555555555555,1,2-3
2,2,True,7.307639344105011e-26,5.115347540873507e-25,14.172318151162436,2.00932336351551,0.05,0.0055555555555555,2,3-4
3,3,True,5.5494948823234116e-14,3.329696929394047e-13,8.619516273769568,1.2220580462813544,0.05,0.0055555555555555,3,4-5
4,4,True,8.642503968464345e-06,3.457001587385738e-05,4.518063862543398,0.6405621987902498,0.05,0.0055555555555555,4,5-6
5,5,True,1.1199191424515456e-05,3.457001587385738e-05,4.451529573748126,0.6311290983245885,0.05,0.0055555555555555,5,6-7
6,6,True,9.990093478398845e-13,4.995046739199421e-12,8.037183431379987,1.1394960424457428,0.05,0.0055555555555555,6,7-8
7,7,False,0.9975550588840228,1.0,-2.8789357831826634,-0.4081698469869078,0.05,0.0055555555555555,7,8-9
8,8,False,0.999999021302998,1.0,-5.057147681222554,-0.7169924411974414,0.05,0.0055555555555555,8,9-10
0,0,True,3.01883967598331e-45,2.716955708384979e-44,25.2567076553304,3.58084628330009,0.05,0.0055555555555555,0,1-2
1,1,True,9.460576078677972e-23,7.5684608629423765e-22,12.674513126075192,1.7969675160953131,0.05,0.0055555555555555,1,2-3
2,2,True,2.2951947858498148e-21,1.6066363500948702e-20,12.022610768533674,1.7045420833772666,0.05,0.0055555555555555,2,3-4
3,3,True,1.689271946462801e-07,6.757087785851203e-07,5.470623727512069,0.7756142609450737,0.05,0.0055555555555555,3,4-5
4,4,True,8.058224027854351e-08,4.029112013927176e-07,5.640304093095483,0.7996712090928714,0.05,0.0055555555555555,4,5-6
5,5,True,6.228279753144858e-09,3.7369678518869156e-08,6.210655681932408,0.8805345343897444,0.05,0.0055555555555555,5,6-7
6,6,True,0.0002103159774796,0.0006309479324389,3.6502128252381065,0.5175199874378561,0.05,0.0055555555555555,6,7-8
7,7,False,0.9998501546198584,1.0,-3.748249463244303,-0.5314194289494909,0.05,0.0055555555555555,7,8-9
8,8,False,0.9997858761539978,1.0,-3.644976241162456,-0.5167775548579501,0.05,0.0055555555555555,8,9-10
0,0,True,5.646182156222336e-34,5.081563940600103e-33,18.376444364892908,2.6053761005706515,0.05,0.0055555555555555,0,1-2
1,1,True,1.0970146035087853e-29,8.776116828070281e-29,16.092022702010926,2.281495295017805,0.05,0.0055555555555555,1,2-3
2,2,True,2.7860921853703113e-28,1.950264529759218e-27,15.375176526722887,2.1798622556879024,0.05,0.0055555555555555,2,3-4
3,3,True,4.6450015315940216e-23,2.7870009189564127e-22,12.821037296516606,1.81774142448824,0.05,0.0055555555555555,3,4-5
4,4,True,0.0001244823736362,0.0003734471209087,3.801181225458581,0.5389239899785891,0.05,0.0055555555555555,4,5-6
5,5,True,4.9032743837831344e-05,0.0001961309753513,4.060368206475273,0.5756710098324425,0.05,0.0055555555555555,5,6-7
6,6,True,3.5216011792368892e-16,1.7608005896184444e-15,9.62931922642619,1.3652259207023414,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999562821706038,1.0,-4.091567532122106,-0.580094388794124,0.05,0.0055555555555555,7,8-9
8,8,False,0.9095400075146504,1.0,-1.3474223573897313,-0.1910348888833169,0.05,0.0055555555555555,8,9-10
0,0,True,1.0518066604211644e-38,9.466259943790478e-38,21.091746239750613,2.990346254214962,0.05,0.0055555555555555,0,1-2
1,1,True,2.3196138778318307e-34,1.855691102265465e-33,18.590047469577467,2.635660328188484,0.05,0.0055555555555555,1,2-3
2,2,True,9.88179620033234e-22,5.9290777201994025e-21,12.194145543494011,1.7288619460353676,0.05,0.0055555555555555,2,3-4
3,3,True,2.2700846384716942e-27,1.589059246930186e-26,14.917666683808047,2.1149974109531198,0.05,0.0055555555555555,3,4-5
4,4,True,1.6504825387880523e-11,8.252412693940261e-11,7.464682042846436,1.0583279227806348,0.05,0.0055555555555555,4,5-6
5,5,False,0.2110357207318482,0.6331071621955446,0.8061799048813388,0.1142985996219623,0.05,0.0055555555555555,5,6-7
6,6,True,6.738324812653725e-06,2.69532992506149e-05,4.581431868425419,0.6495463898985822,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999999917484604,1.0,-6.149086891961943,-0.871805432570866,0.05,0.0055555555555555,7,8-9
8,8,False,0.9954686271688704,1.0,-2.662116951710356,-0.3774296999565714,0.05,0.0055555555555555,8,9-10
0,0,True,5.131659927154525e-44,4.618493934439072e-43,24.433007943935728,3.4640637600055117,0.05,0.0055555555555555,0,1-2
1,1,True,1.2876408209376378e-32,1.0301126567501102e-31,17.63626782238984,2.500435327712292,0.05,0.0055555555555555,1,2-3
2,2,True,1.2161010996817066e-17,7.29660659809024e-17,10.299506844798762,1.4602438016990624,0.05,0.0055555555555555,2,3-4
3,3,True,8.612890712945138e-23,6.029023499061597e-22,12.693824964596098,1.7997055105376203,0.05,0.0055555555555555,3,4-5
4,4,True,6.012093651393051e-17,3.006046825696525e-16,9.981182703843997,1.4151124317446733,0.05,0.0055555555555555,4,5-6
5,5,True,2.173746916810393e-05,8.694987667241572e-05,4.278521693112973,0.6066003816443183,0.05,0.0055555555555555,5,6-7
6,6,True,0.0115907391224504,0.0347722173673513,2.306251702025081,0.3269758255212692,0.05,0.0055555555555555,6,7-8
7,7,False,0.9998406587222582,1.0,-3.730604512558236,-0.5289177625824623,0.05,0.0055555555555555,7,8-9
8,8,False,0.9858306162275812,1.0,-2.2251789844160577,-0.315481495243188,0.05,0.0055555555555555,8,9-10
0,0,True,2.743919893587065e-44,2.469527904228358e-43,24.613319234076634,3.489627939705784,0.05,0.0055555555555555,0,1-2
1,1,True,8.574300491098333e-28,6.859440392878667e-27,15.12931411580166,2.1450043671473638,0.05,0.0055555555555555,1,2-3
2,2,True,6.008345450538814e-08,2.403338180215525e-07,5.7069419001053125,0.8091189861671749,0.05,0.0055555555555555,2,3-4
3,3,True,6.247189086715298e-10,3.1235945433576493e-09,6.705701313009037,0.9507211292656832,0.05,0.0055555555555555,3,4-5
4,4,True,3.019547380886852e-19,2.113683166620796e-18,11.03805309121298,1.564953434387844,0.05,0.0055555555555555,4,5-6
5,5,True,6.919340591057134e-16,4.15160435463428e-15,9.4948622360919,1.3461628733458644,0.05,0.0055555555555555,5,6-7
6,6,True,0.0076674404686069,0.0230023214058209,2.467181739616205,0.3497921693948896,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999999038947048,1.0,-5.600138553614552,-0.7939766179874198,0.05,0.0055555555555555,7,8-9
8,8,False,0.9978484923645204,1.0,-2.922463913509845,-0.4143411796019169,0.05,0.0055555555555555,8,9-10
0,0,True,6.085185282216385e-50,5.476666753994746e-49,28.592262234018783,4.053754644074504,0.05,0.0055555555555555,0,1-2
1,1,True,3.050311513074369e-21,2.1352180591520583e-20,11.964827009102638,1.6963496157359008,0.05,0.0055555555555555,1,2-3
2,2,True,4.502460272197412e-26,3.6019682177579303e-25,14.275452837019191,2.023945596213822,0.05,0.0055555555555555,2,3-4
3,3,True,1.228609925229293e-14,7.371659551375758e-14,8.921276079250015,1.264840957365807,0.05,0.0055555555555555,3,4-5
4,4,True,3.114369596631256e-05,0.0001245747838652,4.182947770414444,0.5930500990601506,0.05,0.0055555555555555,4,5-6
5,5,True,6.2434516093404044e-09,3.1217258046702026e-08,6.210124203600424,0.8804591824382663,0.05,0.0055555555555555,5,6-7
6,6,False,0.1334194895216054,0.4002584685648164,1.1166684497597494,0.1583190541921946,0.05,0.0055555555555555,6,7-8
7,7,False,0.9969059962154162,1.0,-2.7975681768802465,-0.3966337079704852,0.05,0.0055555555555555,7,8-9
8,8,False,0.9999944232585096,1.0,-4.629271620921313,-0.6563290158154943,0.05,0.0055555555555555,8,9-10
0,0,True,7.519877823383634e-40,6.76789004104527e-39,21.784596741680797,3.088577234221403,0.05,0.0055555555555555,0,1-2
1,1,True,1.23677570516492e-12,6.183878525824599e-12,7.993903822744601,1.1333599447468807,0.05,0.0055555555555555,1,2-3
2,2,True,1.788812068818294e-21,1.4310496550546352e-20,12.07329714842552,1.7117282985216364,0.05,0.0055555555555555,2,3-4
3,3,True,4.4584780655017515e-14,3.1209346458512256e-13,8.663392713054712,1.228278761454636,0.05,0.0055555555555555,3,4-5
4,4,True,5.074669456013632e-14,3.1209346458512256e-13,8.637447939230299,1.2246003625046205,0.05,0.0055555555555555,4,5-6
5,5,True,0.0003312457286642,0.0009937371859926,3.516088606007386,0.4985041197132483,0.05,0.0055555555555555,5,6-7
6,6,True,5.76525080141436e-12,2.306100320565744e-11,7.680464560872839,1.0889211433310142,0.05,0.0055555555555555,6,7-8
7,7,False,0.99991654931552,1.0,-3.913759720502072,-0.5548851473494282,0.05,0.0055555555555555,7,8-9
8,8,False,0.9951256923762622,1.0,-2.635676170841734,-0.3736809781044191,0.05,0.0055555555555555,8,9-10
0,0,True,8.032490300222714e-43,7.229241270200442e-42,23.65194053608964,3.353325560769071,0.05,0.0055555555555555,0,1-2
1,1,True,7.052009235083591e-32,5.641607388066874e-31,17.240486167563812,2.444322183947767,0.05,0.0055555555555555,1,2-3
2,2,True,4.9530814376579557e-26,3.467157006360569e-25,14.25511878874334,2.021062674885093,0.05,0.0055555555555555,2,3-4
3,3,True,7.475054633835981e-13,4.485032780301589e-12,8.095907989055304,1.1478218946098395,0.05,0.0055555555555555,3,4-5
4,4,True,2.0273019768496367e-11,1.0136509884248183e-10,7.422319795884881,1.05232188681369,0.05,0.0055555555555555,4,5-6
5,5,True,2.14215457819532e-06,8.56861831278128e-06,4.867079613569187,0.6900449647916261,0.05,0.0055555555555555,5,6-7
6,6,True,1.9739603492656203e-05,5.921881047796861e-05,4.3039285872706685,0.6102025210742206,0.05,0.0055555555555555,6,7-8
7,7,False,0.9999942485491404,1.0,-4.621491301832616,-0.6552259374938125,0.05,0.0055555555555555,7,8-9
8,8,False,0.999911969954918,1.0,-3.898840621942658,-0.552769946929971,0.05,0.0055555555555555,8,9-10
0,0,True,8.522034037509257e-46,7.669830633758332e-45,25.63091419550747,3.633900549789049,0.05,0.0055555555555555,0,1-2
1,1,True,2.260443019009437e-28,1.80835441520755e-27,15.421085923237184,2.186371199534432,0.05,0.0055555555555555,1,2-3
2,2,True,4.660241307623559e-26,3.2621689153364907e-25,14.268109153679603,2.0229044232489546,0.05,0.0055555555555555,2,3-4
3,3,True,1.1277179205169482e-12,6.76630752310169e-12,8.012622159853029,1.1360137937274752,0.05,0.0055555555555555,3,4-5
4,4,True,5.724602369547922e-10,2.862301184773961e-09,6.724248479074452,0.9533507099528188,0.05,0.0055555555555555,4,5-6
5,5,False,0.0217647879604331,0.0870591518417327,2.0447883233587545,0.2899060624906628,0.05,0.0055555555555555,5,6-7
6,6,False,0.159430365267738,0.4782910958032139,1.0018453780208594,0.1420396651568415,0.05,0.0055555555555555,6,7-8
