,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,False,0.9984222339310896,1.0,-3.02626025184838,-0.4290572200863646,0.05,0.025,0,1-2
1,1,False,0.9991686136759956,1.0,-3.233349475101101,-0.458417922420008,0.05,0.025,1,2-3
0,0,False,0.9995867360028204,1.0,-3.449535439516784,-0.4890683428051116,0.05,0.025,0,1-2
1,1,False,0.9999122655647148,1.0,-3.8997810598946394,-0.5529032803711692,0.05,0.025,1,2-3
0,0,False,0.7207023802736137,1.0,-0.5869174170770061,-0.0832119958081999,0.05,0.025,0,1-2
1,1,False,0.9998300670597002,1.0,-3.712065558215502,-0.5262893461372001,0.05,0.025,1,2-3
0,0,True,0.0147966385626949,0.0295932771253899,2.207431493350423,0.3129652909030365,0.05,0.025,0,1-2
1,1,False,0.9988418273706208,0.9988418273706208,-3.127358085335521,-0.4433906718660828,0.05,0.025,1,2-3
0,0,False,0.999885602630826,1.0,-3.825140551980033,-0.542320896119149,0.05,0.025,0,1-2
1,1,False,0.99980387653591,1.0,-3.6705561110994793,-0.5204042184532724,0.05,0.025,1,2-3
0,0,False,0.7883419613477662,1.0,-0.8040126610158306,-0.1139913320538091,0.05,0.025,0,1-2
1,1,False,0.9977367742042844,1.0,-2.905282786572158,-0.4119052732527083,0.05,0.025,1,2-3
0,0,False,0.9999999988795604,1.0,-6.581222094875788,-0.9330727108065782,0.05,0.025,0,1-2
1,1,False,0.9986625377873316,1.0,-3.0805739964901693,-0.4367577158630425,0.05,0.025,1,2-3
0,0,False,0.999997915283974,1.0,-4.873740680900237,-0.6909893578028098,0.05,0.025,0,1-2
1,1,False,0.6200643785417548,1.0,-0.3064952870297068,-0.0434542983347907,0.05,0.025,1,2-3
0,0,False,0.9980044094749944,1.0,-2.94786921281269,-0.4179430929164386,0.05,0.025,0,1-2
1,1,False,0.9998740828267852,1.0,-3.79792378856057,-0.538462156988775,0.05,0.025,1,2-3
0,0,False,0.995675747642764,0.995675747642764,-2.678978727496364,-0.3798203293282671,0.05,0.025,0,1-2
1,1,False,0.1486766452130851,0.2973532904261703,1.0476447825249895,0.148533014552734,0.05,0.025,1,2-3
0,0,False,0.999989452245355,1.0,-4.466966999645353,-0.6333177861734635,0.05,0.025,0,1-2
1,1,False,0.985219471068436,1.0,-2.2078790018258942,-0.3130287377735869,0.05,0.025,1,2-3
0,0,False,0.9999999701388436,1.0,-5.864278102669009,-0.8314258031865285,0.05,0.025,0,1-2
1,1,False,0.9893428758616518,1.0,-2.339570391515369,-0.3316996837158485,0.05,0.025,1,2-3
0,0,False,0.9995211747113376,1.0,-3.404761317399874,-0.4827203559273951,0.05,0.025,0,1-2
1,1,False,0.9999770138463088,1.0,-4.263760871955599,-0.6045076214832888,0.05,0.025,1,2-3
0,0,False,0.5743369019568201,1.0,-0.1879171939636554,-0.0266425297689551,0.05,0.025,0,1-2
1,1,False,0.9940932821620286,1.0,-2.565154122053864,-0.3636825008785303,0.05,0.025,1,2-3
0,0,False,0.9973288996801264,1.0,-2.84854924319605,-0.403861703175834,0.05,0.025,0,1-2
1,1,False,0.9997309668043566,1.0,-3.5779206349321053,-0.5072705430327682,0.05,0.025,1,2-3
0,0,False,0.9999999841255696,1.0,-6.004900596722184,-0.8513629835209743,0.05,0.025,0,1-2
1,1,False,0.9092523106384698,1.0,-1.3456308534670511,-0.1907808929844614,0.05,0.025,1,2-3
0,0,False,0.9999995407668582,0.9999995407668582,-5.237248277972363,-0.7425267492035591,0.05,0.025,0,1-2
1,1,False,0.0617567115253681,0.1235134230507362,1.5534220974339077,0.2202411264327425,0.05,0.025,1,2-3
0,0,False,0.9995735289357578,1.0,-3.4400025969939123,-0.4877167951614857,0.05,0.025,0,1-2
1,1,False,0.9945291458027938,1.0,-2.593452049345559,-0.3676945252939999,0.05,0.025,1,2-3
0,0,False,0.9999573286340298,1.0,-4.098137050476982,-0.5810258021717171,0.05,0.025,0,1-2
1,1,False,0.9742169512037268,1.0,-1.9705679067908912,-0.2793832379626635,0.05,0.025,1,2-3
0,0,False,0.999999705648641,1.0,-5.341659903276317,-0.757330023862522,0.05,0.025,0,1-2
1,1,False,0.5804310943578167,1.0,-0.2035309689566952,-0.0288562200454196,0.05,0.025,1,2-3
0,0,False,0.9999999999443032,1.0,-7.213205643644769,-1.0226740940351082,0.05,0.025,0,1-2
1,1,False,0.9999999339534168,1.0,-5.685499638232462,-0.8060789444966312,0.05,0.025,1,2-3
0,0,False,0.999999512871479,1.0,-5.223327021112237,-0.7405530208155708,0.05,0.025,0,1-2
1,1,False,0.9938428435573364,1.0,-2.5497346911997067,-0.3614963643314314,0.05,0.025,1,2-3
0,0,False,0.997511217947611,1.0,-2.872849252048203,-0.4073069105864692,0.05,0.025,0,1-2
1,1,False,0.9999999647400496,1.0,-5.827050762277207,-0.8261477841628971,0.05,0.025,1,2-3
0,0,False,0.9985799740946516,1.0,-3.060960256913085,-0.4339769184834048,0.05,0.025,0,1-2
1,1,False,0.9338972019888938,1.0,-1.517983370266397,-0.2152166934704405,0.05,0.025,1,2-3
0,0,False,0.9901418479841004,1.0,-2.3702006858407985,-0.3360423865371505,0.05,0.025,0,1-2
1,1,False,0.999999756125578,1.0,-5.385517046269033,-0.7635480032454557,0.05,0.025,1,2-3
0,0,False,0.9968070531411888,1.0,-2.786566092346082,-0.395073854087297,0.05,0.025,0,1-2
1,1,False,0.999373986586414,1.0,-3.322233414327856,-0.4710197123194933,0.05,0.025,1,2-3
0,0,False,0.9999999993119424,1.0,-6.685178236189053,-0.9478114078421462,0.05,0.025,0,1-2
1,1,False,0.9999985373776844,1.0,-4.960151196779199,-0.703240470609982,0.05,0.025,1,2-3
0,0,False,0.9462658380061314,1.0,-1.6244087805447474,-0.2303054785981208,0.05,0.025,0,1-2
1,1,False,0.9877493095673998,1.0,-2.284099326376324,-0.3238351053177244,0.05,0.025,1,2-3
0,0,False,0.9929570211214328,1.0,-2.499373865651012,-0.3543563056408479,0.05,0.025,0,1-2
1,1,False,0.9999989164403168,1.0,-5.0326677215188935,-0.7135217207093856,0.05,0.025,1,2-3
0,0,False,0.9992728952780904,1.0,-3.2755384679734187,-0.4643993947633016,0.05,0.025,0,1-2
1,1,False,0.9643555078857724,1.0,-1.8232120704352823,-0.2584914176138939,0.05,0.025,1,2-3
0,0,False,0.9930067034805188,1.0,-2.502043580631257,-0.3547348125743303,0.05,0.025,0,1-2
1,1,False,0.9999963845295122,1.0,-4.737810510503735,-0.6717174458776647,0.05,0.025,1,2-3
0,0,False,0.9154099611636558,1.0,-1.3849524665447508,-0.1963558338660742,0.05,0.025,0,1-2
1,1,False,0.9959688480410598,1.0,-2.7041380655852305,-0.3833873707461455,0.05,0.025,1,2-3
0,0,False,0.9999990344498648,1.0,-5.060395631856731,-0.7174529292434468,0.05,0.025,0,1-2
1,1,False,0.9988990852366908,1.0,-3.1437255205278927,-0.4457112146017228,0.05,0.025,1,2-3
0,0,False,0.9994589962196,1.0,-3.367337588826022,-0.4774144933739824,0.05,0.025,0,1-2
1,1,False,0.93765024460748,1.0,-1.5484724390382028,-0.2195393736108095,0.05,0.025,1,2-3
0,0,False,0.9999943713426016,1.0,-4.626935268604042,-0.6559977723840088,0.05,0.025,0,1-2
1,1,False,0.999922929626457,1.0,-3.935905419696477,-0.5580249209784203,0.05,0.025,1,2-3
0,0,False,0.9991755437940923,1.0,-3.235995261198608,-0.4587930367636094,0.05,0.025,0,1-2
1,1,False,0.9995722058716752,1.0,-3.4390629821289016,-0.4875835784159375,0.05,0.025,1,2-3
0,0,False,0.9999328136267348,1.0,-3.973936514485559,-0.5634168947179815,0.05,0.025,0,1-2
1,1,False,0.5497997047667721,1.0,-0.1254767444492719,-0.0177898457761553,0.05,0.025,1,2-3
0,0,False,0.999997891812227,1.0,-4.870997385141142,-0.6906004187313756,0.05,0.025,0,1-2
1,1,False,0.7781814822911699,1.0,-0.7691472795446487,-0.1090481869154691,0.05,0.025,1,2-3
0,0,False,0.9999873435305816,1.0,-4.4199206837487965,-0.6266476521354035,0.05,0.025,0,1-2
1,1,False,0.9999973974507234,1.0,-4.819221810057954,-0.6832597796372999,0.05,0.025,1,2-3
0,0,False,0.9999813711682924,0.9999813711682924,-4.319148061596747,-0.6123603081784641,0.05,0.025,0,1-2
1,1,False,0.2199696242868392,0.4399392485736785,0.7754210128574976,0.1099376644721763,0.05,0.025,1,2-3
0,0,False,0.9999999924709668,1.0,-6.1691697105547165,-0.8746527350497758,0.05,0.025,0,1-2
1,1,False,0.9999973132706949,1.0,-4.811371552684553,-0.6821467856033147,0.05,0.025,1,2-3
0,0,False,0.9999435874110888,0.9999435874110888,-4.022039094951805,-0.5702367838670468,0.05,0.025,0,1-2
1,1,False,0.2577380374889866,0.5154760749779733,0.6526788473329815,0.0925355219118451,0.05,0.025,1,2-3
0,0,False,0.9996958663065414,1.0,-3.541556163725436,-0.5021148599032969,0.05,0.025,0,1-2
1,1,False,0.9981766399655022,1.0,-2.9781536769495984,-0.4222367646145191,0.05,0.025,1,2-3
0,0,False,0.9885101289100234,1.0,-2.309734920977285,-0.3274696694461834,0.05,0.025,0,1-2
1,1,False,0.9999999704764152,1.0,-5.866821080903595,-0.8317863416337441,0.05,0.025,1,2-3
0,0,False,0.6362775518563073,1.0,-0.3495152649304526,-0.0495535860992838,0.05,0.025,0,1-2
1,1,False,0.999998751303174,1.0,-4.998446981606302,-0.7086699715819842,0.05,0.025,1,2-3
0,0,False,0.9999906913312376,1.0,-4.4990584419746655,-0.6378676476818934,0.05,0.025,0,1-2
1,1,False,0.9727761929664562,1.0,-1.9463489843297648,-0.2759495268208966,0.05,0.025,1,2-3
0,0,False,0.9989837890288428,1.0,-3.1694532437411223,-0.4493588405434367,0.05,0.025,0,1-2
1,1,False,0.969730773568474,1.0,-1.8985305689526997,-0.2691699260386812,0.05,0.025,1,2-3
0,0,False,0.9999858716447592,1.0,-4.391379059302551,-0.6226010768171785,0.05,0.025,0,1-2
1,1,False,0.999999249843001,1.0,-5.120817911777706,-0.7260194811248786,0.05,0.025,1,2-3
0,0,False,0.9999856869092646,1.0,-4.388001595279094,-0.6221222266178404,0.05,0.025,0,1-2
1,1,False,0.9999992897645684,1.0,-5.133859666236956,-0.7278685153941279,0.05,0.025,1,2-3
0,0,False,0.3198453303233535,0.6396906606467071,0.4695759091161828,0.0665755478438643,0.05,0.025,0,1-2
1,1,False,0.9992805845277898,0.9992805845277898,-3.2788694325132477,-0.4648716523574038,0.05,0.025,1,2-3
0,0,False,0.9998902840700458,1.0,-3.836954502140276,-0.5439958547123158,0.05,0.025,0,1-2
1,1,False,0.9999999971044444,1.0,-6.377106162287745,-0.9041335557692444,0.05,0.025,1,2-3
0,0,False,0.9999999623009842,1.0,-5.81203849252468,-0.8240193741151255,0.05,0.025,0,1-2
1,1,False,0.9863756129434068,1.0,-2.2411660345158366,-0.3177481077293425,0.05,0.025,1,2-3
0,0,False,0.9999999941661538,0.9999999941661538,-6.224940497403002,-0.8825598074017122,0.05,0.025,0,1-2
1,1,False,0.0422383236402956,0.0844766472805913,1.742782609483677,0.2470882869981898,0.05,0.025,1,2-3
0,0,False,0.6671650152384461,1.0,-0.4333960037878251,-0.0614460321012273,0.05,0.025,0,1-2
1,1,False,0.9987166426486712,1.0,-3.0940458033677967,-0.4386677221174367,0.05,0.025,1,2-3
0,0,False,0.9997519193815232,1.0,-3.6018310381253373,-0.5106605129201783,0.05,0.025,0,1-2
1,1,False,0.9632151365271038,1.0,-1.8084663157582308,-0.2564007935487802,0.05,0.025,1,2-3
0,0,False,0.999999999846977,1.0,-7.002392984345081,-0.99278549026982,0.05,0.025,0,1-2
1,1,False,0.9999706960869011,1.0,-4.199225018231459,-0.5953578552072829,0.05,0.025,1,2-3
0,0,False,0.9904913165916196,1.0,-2.384295281059029,-0.338040690496264,0.05,0.025,0,1-2
1,1,False,0.9934329630962652,1.0,-2.5256749558579967,-0.3580852224260309,0.05,0.025,1,2-3
0,0,False,0.9999981757283428,0.9999981757283428,-4.906375302635094,-0.6956162302178888,0.05,0.025,0,1-2
1,1,False,0.3422615507379009,0.6845231014758018,0.4074966139814643,0.0577740676079346,0.05,0.025,1,2-3
0,0,False,0.9999999986782044,0.9999999986782044,-6.545857326679609,-0.9280587636016135,0.05,0.025,0,1-2
1,1,False,0.0456290935955451,0.0912581871910902,1.7053868123485116,0.2417863845091597,0.05,0.025,1,2-3
0,0,False,0.9594818158315814,1.0,-1.762704502509328,-0.2499127737670402,0.05,0.025,0,1-2
1,1,False,0.999811752648931,1.0,-3.682456530456991,-0.5220914364789784,0.05,0.025,1,2-3
0,0,False,0.9326818005037708,1.0,-1.5084021687036862,-0.2138582895773606,0.05,0.025,0,1-2
1,1,False,0.5330306240283427,1.0,-0.0831013467617964,-0.011781945325182,0.05,0.025,1,2-3
0,0,False,0.976337263693661,1.0,-2.00839164773732,-0.2847458134826736,0.05,0.025,0,1-2
1,1,False,0.9485219537020656,1.0,-1.6458975409895251,-0.233352112744641,0.05,0.025,1,2-3
0,0,False,0.9999999261737812,1.0,-5.660219644779269,-0.8024947967987577,0.05,0.025,0,1-2
1,1,False,0.9994227472795656,1.0,-3.347344873810921,-0.4745799656029095,0.05,0.025,1,2-3
0,0,False,0.9992524686386094,1.0,-3.2668472006338174,-0.4631671639921777,0.05,0.025,0,1-2
1,1,False,0.9380101717529732,1.0,-1.5514719878517675,-0.2199646437357683,0.05,0.025,1,2-3
0,0,False,0.9999999878040762,1.0,-6.063159183410927,-0.8596227712360479,0.05,0.025,0,1-2
1,1,False,0.9990419293681336,1.0,-3.1882956207362443,-0.4520302756549438,0.05,0.025,1,2-3
0,0,False,0.9999999999963326,1.0,-7.772848593778793,-1.1020191696209825,0.05,0.025,0,1-2
1,1,False,0.9318978666939514,1.0,-1.5022941006107886,-0.2129922997093589,0.05,0.025,1,2-3
0,0,False,0.9959488502009696,1.0,-2.7023694988063967,-0.3831366268303834,0.05,0.025,0,1-2
1,1,False,0.9998830646895568,1.0,-3.818927060305949,-0.5414399595033759,0.05,0.025,1,2-3
0,0,False,0.9995405332433696,1.0,-3.4173494042749706,-0.4845050700997917,0.05,0.025,0,1-2
1,1,False,0.9999612746853288,1.0,-4.124383672692609,-0.5847469965923277,0.05,0.025,1,2-3
0,0,False,0.9999391336608104,0.9999391336608104,-4.001170074647442,-0.5672780152574247,0.05,0.025,0,1-2
1,1,False,0.1461297613318981,0.2922595226637962,1.0588174288896224,0.1501170503564259,0.05,0.025,1,2-3
0,0,False,0.9331045623039252,1.0,-1.5117193391320631,-0.2143285914695005,0.05,0.025,0,1-2
1,1,False,0.9999646719283856,1.0,-4.149124384587644,-0.58825468601268,0.05,0.025,1,2-3
0,0,False,0.9999328151939147,1.0,-3.973942958613601,-0.5634178083537674,0.05,0.025,0,1-2
1,1,False,0.998492119674988,1.0,-3.0412180230687924,-0.4311779034395554,0.05,0.025,1,2-3
0,0,False,0.999209028599201,0.999209028599201,-3.24907928720905,-0.4606480642101581,0.05,0.025,0,1-2
1,1,False,0.2132528302612656,0.4265056605225312,0.7984759586558527,0.1132063492944557,0.05,0.025,1,2-3
0,0,False,0.9999996735989122,1.0,-5.317489361821776,-0.7539031720846112,0.05,0.025,0,1-2
1,1,False,0.926501458396695,1.0,-1.4616756720171828,-0.2072334988772082,0.05,0.025,1,2-3
0,0,False,0.9811003418319124,1.0,-2.105264521699251,-0.298480258819454,0.05,0.025,0,1-2
1,1,False,0.9999789759676284,1.0,-4.287326196270748,-0.6078486667667923,0.05,0.025,1,2-3
0,0,False,0.7868140767726495,1.0,-0.7987077482999342,-0.1132392119738216,0.05,0.025,0,1-2
1,1,False,0.9952664608706802,1.0,-2.646319210565842,-0.3751899273213629,0.05,0.025,1,2-3
0,0,False,0.9999999998962916,1.0,-7.083749027245069,-1.0043199898498134,0.05,0.025,0,1-2
1,1,False,0.9565780666465568,1.0,-1.7294583755947557,-0.245199203351577,0.05,0.025,1,2-3
0,0,False,0.9999999969821126,1.0,-6.368156045552819,-0.9028646258405012,0.05,0.025,0,1-2
1,1,False,0.961538669930869,1.0,-1.7874628484076318,-0.2534229633016563,0.05,0.025,1,2-3
0,0,False,0.9999646304429324,1.0,-4.148808716358472,-0.588209931192669,0.05,0.025,0,1-2
1,1,False,0.7478182290675675,1.0,-0.6700851577460533,-0.0950033543308287,0.05,0.025,1,2-3
0,0,False,0.9999986310043611,1.0,-4.976191255616044,-0.7055145985705085,0.05,0.025,0,1-2
1,1,False,0.9999999820293166,1.0,-5.977407394231796,-0.847465051403407,0.05,0.025,1,2-3
0,0,False,0.4218230208580358,0.8436460417160716,0.1977501224935477,0.0280366230158154,0.05,0.025,0,1-2
1,1,False,0.999999987370708,0.999999987370708,-6.055455676283669,-0.8585305831630234,0.05,0.025,1,2-3
0,0,False,0.9913449919500736,1.0,-2.4207627348365803,-0.343210974291872,0.05,0.025,0,1-2
1,1,False,0.9999102825708276,1.0,-3.893529500531021,-0.5520169465933257,0.05,0.025,1,2-3
0,0,False,0.9998082057426668,1.0,-3.677039984732784,-0.5213234892908674,0.05,0.025,0,1-2
1,1,False,0.9999988192782684,1.0,-5.011965485890508,-0.7105865985027404,0.05,0.025,1,2-3
0,0,False,0.9999996842931574,1.0,-5.325285985454977,-0.7550085620325107,0.05,0.025,0,1-2
1,1,False,0.6200341147098875,1.0,-0.3064155426416715,-0.0434429923324642,0.05,0.025,1,2-3
0,0,False,0.9999995913149428,1.0,-5.264722818843901,-0.746422035513549,0.05,0.025,0,1-2
1,1,False,0.9999757001901652,1.0,-4.249042895079416,-0.6024209357000905,0.05,0.025,1,2-3
0,0,False,0.9999997730718538,1.0,-5.402261052322482,-0.7659219354563467,0.05,0.025,0,1-2
1,1,False,0.9973524282114196,1.0,-2.851598126264117,-0.4042939678142616,0.05,0.025,1,2-3
0,0,False,0.9634739117959492,1.0,-1.8117787812631667,-0.2568704283861382,0.05,0.025,0,1-2
1,1,False,0.9858755904006696,1.0,-2.226477703876035,-0.3156656251311676,0.05,0.025,1,2-3
0,0,False,0.9555090833656807,1.0,-1.7176779695103317,-0.2435290005714346,0.05,0.025,0,1-2
1,1,False,0.9999417650489776,1.0,-4.013315740324558,-0.5690000038234573,0.05,0.025,1,2-3
0,0,False,0.999999653460762,1.0,-5.303463186353282,-0.7519145685429033,0.05,0.025,0,1-2
1,1,False,0.9998238636963198,1.0,-3.7017109768926,-0.524821293984432,0.05,0.025,1,2-3
0,0,False,0.9999956287214125,1.0,-4.690441499051177,-0.6650015606990322,0.05,0.025,0,1-2
1,1,False,0.9998005491049518,1.0,-3.6656642249484537,-0.519710656466442,0.05,0.025,1,2-3
0,0,False,0.0821746263488703,0.1643492526977407,1.400972107747766,0.1986270670546768,0.05,0.025,0,1-2
1,1,False,0.9999938286666288,0.9999938286666288,-4.6036912231171145,-0.6527022773802031,0.05,0.025,1,2-3
0,0,False,0.9999977997904044,0.9999977997904044,-4.860521289019816,-0.689115138449738,0.05,0.025,0,1-2
1,1,False,0.3961693698073602,0.7923387396147205,0.2639869186509346,0.0374275455610121,0.05,0.025,1,2-3
0,0,False,0.9350623595300648,1.0,-1.5272994568977387,-0.2165375098905372,0.05,0.025,0,1-2
1,1,False,0.9999915730166152,1.0,-4.524516998451718,-0.641477111693716,0.05,0.025,1,2-3
0,0,False,0.9920370504521084,1.0,-2.452757826987844,-0.3477471754617627,0.05,0.025,0,1-2
1,1,False,0.998750403257318,1.0,-3.1027217075066296,-0.4398977747242044,0.05,0.025,1,2-3
0,0,False,0.9999999996191402,1.0,-6.810545495807032,-0.9655857310744862,0.05,0.025,0,1-2
1,1,False,0.989511275179205,1.0,-2.345853102157897,-0.3325904340606821,0.05,0.025,1,2-3
0,0,False,0.9758251747331406,1.0,-1.998999861972779,-0.2834142645885164,0.05,0.025,0,1-2
1,1,False,0.9999977316676408,1.0,-4.853036915647843,-0.6880540187290842,0.05,0.025,1,2-3
0,0,False,0.9999226538150848,1.0,-3.9349124597103136,-0.5578841410666264,0.05,0.025,0,1-2
1,1,False,0.9989826432450996,1.0,-3.169092103537916,-0.449307638796477,0.05,0.025,1,2-3
0,0,False,0.9999899256572962,1.0,-4.478775092389282,-0.634991914313678,0.05,0.025,0,1-2
1,1,False,0.999999757222561,1.0,-5.386565928756739,-0.7636967117394121,0.05,0.025,1,2-3
0,0,False,0.9956171240681156,1.0,-2.674133093746572,-0.3791333249158169,0.05,0.025,0,1-2
1,1,False,0.987084984041353,1.0,-2.2628361144189624,-0.3208204489916664,0.05,0.025,1,2-3
0,0,False,0.9877832217686164,1.0,-2.2852117327883805,-0.3239928201086026,0.05,0.025,0,1-2
1,1,False,0.9938184296039492,1.0,-2.548261866601963,-0.3612875501598159,0.05,0.025,1,2-3
0,0,False,0.9999998656720098,1.0,-5.523423095227448,-0.7831000513427905,0.05,0.025,0,1-2
1,1,False,0.999422478440818,1.0,-3.347201049199043,-0.4745595744326146,0.05,0.025,1,2-3
