,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,False,0.932456518874728,0.932456518874728,-1.5066411854635542,-0.2136086208407844,0.05,0.025,0,1-2
1,1,False,0.2769198442466226,0.5538396884932453,0.5940410292024619,0.0842219675096274,0.05,0.025,1,2-3
0,0,False,0.9996475045630056,0.9996475045630056,-3.497468105840988,-0.4958641418616631,0.05,0.025,0,1-2
1,1,False,0.3166068017538346,0.6332136035076693,0.4786915668450913,0.0678679478487996,0.05,0.025,1,2-3
0,0,False,0.9958153205060938,1.0,-2.69075973118548,-0.3814906168356261,0.05,0.025,0,1-2
1,1,False,0.8724398068964883,1.0,-1.1446345578000283,-0.1622840339275192,0.05,0.025,1,2-3
0,0,False,0.9998821471218424,1.0,-3.8167122113258807,-0.5411259425758103,0.05,0.025,0,1-2
1,1,False,0.9935522262237594,1.0,-2.532533169636068,-0.3590575664723105,0.05,0.025,1,2-3
0,0,False,0.9999721251555888,0.9999721251555888,-4.212561338483099,-0.5972486524346051,0.05,0.025,0,1-2
1,1,False,0.3260551269519593,0.6521102539039186,0.4522054709516203,0.0641128013216453,0.05,0.025,1,2-3
0,0,False,0.9986636821561486,0.9986636821561486,-3.080853661424044,-0.4367973662067333,0.05,0.025,0,1-2
1,1,False,0.0591002510488784,0.1182005020977568,1.5760676355373244,0.2234517662381185,0.05,0.025,1,2-3
0,0,False,0.9993966178437872,1.0,-3.333651413897042,-0.4726385338174494,0.05,0.025,0,1-2
1,1,False,0.7715242843541525,1.0,-0.7468046227281161,-0.1058804890226028,0.05,0.025,1,2-3
0,0,False,0.999947404621796,1.0,-4.0412215484972585,-0.5729564343622813,0.05,0.025,0,1-2
1,1,False,0.8584624984672239,1.0,-1.0793034761816584,-0.1530215218063979,0.05,0.025,1,2-3
0,0,False,0.9553401640521894,1.0,-1.7158376915254108,-0.2432680895820662,0.05,0.025,0,1-2
1,1,False,0.8478198777693932,1.0,-1.032485899052585,-0.1463838179004267,0.05,0.025,1,2-3
0,0,False,0.9763630433682872,1.0,-2.00886902078874,-0.2848134944940014,0.05,0.025,0,1-2
1,1,False,0.7535952259338339,1.0,-0.6884021647944644,-0.097600303525695,0.05,0.025,1,2-3
0,0,False,0.9689808250910557,0.9689808250910557,-1.887380389804216,-0.2675890755926591,0.05,0.025,0,1-2
1,1,False,0.2271637387908914,0.4543274775817828,0.751177961153147,0.1065005323338133,0.05,0.025,1,2-3
0,0,False,0.847646913920477,0.9406002203612944,-1.0317436513992062,-0.1462785834895462,0.05,0.025,0,1-2
1,1,False,0.4703001101806472,0.9406002203612944,0.074704941654919,0.0105915195408578,0.05,0.025,1,2-3
0,0,False,0.9999305841815358,1.0,-3.964911683359136,-0.5621373719299175,0.05,0.025,0,1-2
1,1,False,0.9877252545217624,1.0,-2.2833119007527776,-0.3237234656631848,0.05,0.025,1,2-3
0,0,False,0.9963662021850158,0.9963662021850158,-2.7410439782604947,-0.3886198183809869,0.05,0.025,0,1-2
1,1,False,0.0692789011464526,0.1385578022929053,1.493227847010668,0.2117069041245311,0.05,0.025,1,2-3
0,0,False,0.5377580070629872,1.0,-0.0950288587094826,-0.0134730044849802,0.05,0.025,0,1-2
1,1,False,0.6910714685100372,1.0,-0.5004669738134734,-0.0709552221750565,0.05,0.025,1,2-3
0,0,False,0.979463334022988,1.0,-2.0698179809753725,-0.2934547180665143,0.05,0.025,0,1-2
1,1,False,0.7241948891438836,1.0,-0.5973911284412109,-0.0846969379836681,0.05,0.025,1,2-3
0,0,False,0.9790271643408974,1.0,-2.06078493761521,-0.29217403096412,0.05,0.025,0,1-2
