,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,True,1.7855885490580675e-41,5.356765647174201e-41,22.792481259997786,3.231473116798933,0.05,0.0125,0,1-2
1,1,True,3.584054962384351e-44,1.4336219849537401e-43,24.53627064812594,3.478704142891085,0.05,0.0125,1,2-3
2,2,False,0.9999535772217372,1.0,-4.075260777453979,-0.5777824492237372,0.05,0.0125,2,3-4
3,3,False,0.9640293400823924,1.0,-1.8189549283580897,-0.2578878483921003,0.05,0.0125,3,4-5
0,0,True,1.1774850285688689e-51,4.7099401142754755e-51,29.890826091759703,4.237862471075385,0.05,0.0125,0,1-2
1,1,True,2.7484304278055725e-22,8.245291283416717e-22,12.455619998858788,1.7659332794984712,0.05,0.0125,1,2-3
2,2,False,0.9999398565891606,1.0,-4.004456035374956,-0.5677438922996252,0.05,0.0125,2,3-4
3,3,False,0.990879599372612,1.0,-2.400505093292066,-0.3403388857590742,0.05,0.0125,3,4-5
0,0,True,8.516211565544371e-50,3.4064846262177483e-49,28.48372563695743,4.038366539041457,0.05,0.0125,0,1-2
1,1,True,1.1328121237153529e-30,3.3984363711460584e-30,16.603970420012338,2.354078234499326,0.05,0.0125,1,2-3
2,2,False,0.9999999999999952,1.0,-9.102872018786783,-1.2905872721280711,0.05,0.0125,2,3-4
3,3,False,0.9999972863249944,1.0,-4.808909160701624,-0.6817976725161924,0.05,0.0125,3,4-5
0,0,True,2.1400033837287817e-49,8.560013534915127e-49,28.18784031243548,3.9964165003010006,0.05,0.0125,0,1-2
1,1,True,2.0076192559780048e-35,6.022857767934013e-35,19.184826081911265,2.71998686878224,0.05,0.0125,1,2-3
2,2,False,0.9999955729598228,1.0,-4.687269002994836,-0.6645517704545093,0.05,0.0125,2,3-4
3,3,False,0.9997327802285876,1.0,-3.579919112101157,-0.5075538831909835,0.05,0.0125,3,4-5
0,0,True,3.4428199069116533e-51,1.377127962764661e-50,29.533111671897405,4.187146424933226,0.05,0.0125,0,1-2
1,1,True,2.411659080196819e-31,7.234977240590457e-31,16.957150739661945,2.404151444840545,0.05,0.0125,1,2-3
2,2,False,0.9999999999998548,1.0,-8.42635692599874,-1.194672294266924,0.05,0.0125,2,3-4
3,3,False,0.9997693197296396,1.0,-3.623188095144675,-0.5136884744143513,0.05,0.0125,3,4-5
0,0,True,3.672435073319169e-36,1.1017305219957508e-35,19.604100015660126,2.7794307015983657,0.05,0.0125,0,1-2
1,1,True,1.128137462899264e-37,4.512549851597056e-37,20.48082483114274,2.9037310197491086,0.05,0.0125,1,2-3
2,2,False,0.9999993442973726,1.0,-5.152881323578349,-0.7305653685201432,0.05,0.0125,2,3-4
3,3,False,0.999999999045143,1.0,-6.615377631571466,-0.9379152155502648,0.05,0.0125,3,4-5
0,0,True,1.1026175125817508e-36,4.4104700503270034e-36,19.904332657148903,2.821997094378921,0.05,0.0125,0,1-2
1,1,True,1.4335275583368015e-32,4.3005826750104047e-32,17.6111507456002,2.4968742780182094,0.05,0.0125,1,2-3
2,2,False,0.9999999999699504,1.0,-7.341072339334915,-1.0408027823926065,0.05,0.0125,2,3-4
3,3,False,0.999947935284014,1.0,-4.0439932362902775,-0.5733493988003839,0.05,0.0125,3,4-5
0,0,True,3.1410087112126084e-36,1.2564034844850434e-35,19.64295064896061,2.78493886789448,0.05,0.0125,0,1-2
1,1,True,4.1826715339632276e-35,1.2548014601889683e-34,19.005293510511667,2.694533094291887,0.05,0.0125,1,2-3
2,2,False,0.9999989496911154,1.0,-5.040170319047413,-0.714585424215073,0.05,0.0125,2,3-4
3,3,False,0.8812973487792383,1.0,-1.188689786818343,-0.1685300975571496,0.05,0.0125,3,4-5
0,0,True,1.1274467808470288e-50,4.509787123388115e-50,29.141595281965422,4.131638002027474,0.05,0.0125,0,1-2
1,1,True,6.851756835378403e-29,2.055527050613521e-28,15.684294816667366,2.223688438211504,0.05,0.0125,1,2-3
2,2,False,0.999890126941081,1.0,-3.836550249037266,-0.5439385405033073,0.05,0.0125,2,3-4
3,3,False,0.999952535327637,1.0,-4.069221725475507,-0.5769262443245526,0.05,0.0125,3,4-5
0,0,True,1.5132741285712946e-32,6.053096514285179e-32,17.598488348337376,2.495079028265351,0.05,0.0125,0,1-2
1,1,True,4.071489531832093e-26,1.2214468595496278e-25,14.29691278074323,2.0269881447824134,0.05,0.0125,1,2-3
2,2,False,0.9992611348239194,1.0,-3.2705070771391487,-0.4636860540771523,0.05,0.0125,2,3-4
3,3,False,0.9999997374734694,1.0,-5.368356393763576,-0.7611149997209365,0.05,0.0125,3,4-5
0,0,True,7.437280318361596e-39,2.9749121273446384e-38,21.181944539889084,3.003134391616658,0.05,0.0125,0,1-2
1,1,True,1.574374772044055e-26,4.7231243161321646e-26,14.50014019719462,2.055801327751297,0.05,0.0125,1,2-3
2,2,False,0.999999662340928,1.0,-5.309547216442595,-0.7527771503500852,0.05,0.0125,2,3-4
3,3,False,0.9996443724238347,1.0,-3.494813517794643,-0.4954877795950855,0.05,0.0125,3,4-5
0,0,True,9.775331185126201e-46,3.9101324740504804e-45,25.590123186570352,3.6281172808555895,0.05,0.0125,0,1-2
1,1,True,3.629575869342203e-27,1.0888727608026607e-26,14.816071862897871,2.100593497275084,0.05,0.0125,1,2-3
2,2,False,0.9992471925471288,1.0,-3.2646384041880263,-0.4628540051810051,0.05,0.0125,2,3-4
3,3,False,0.9999996676234598,1.0,-5.313241093380794,-0.7533008609494882,0.05,0.0125,3,4-5
0,0,True,3.6571000834724467e-48,1.462840033388979e-47,27.29136528259676,3.8693160356451566,0.05,0.0125,0,1-2
1,1,True,1.118685590962465e-22,3.3560567728873957e-22,12.640050973481271,1.7920815399532717,0.05,0.0125,1,2-3
2,2,False,0.9999999999184868,1.0,-7.133977041467948,-1.0114412188121156,0.05,0.0125,2,3-4
3,3,False,0.9999941500737112,1.0,-4.617206224848119,-0.6546184077158627,0.05,0.0125,3,4-5
0,0,True,2.108673732525397e-37,6.326021197576189e-37,20.32164181777396,2.881162365530006,0.05,0.0125,0,1-2
1,1,True,1.0803588967432355e-40,4.321435586972942e-40,22.30359669605416,3.162160025890552,0.05,0.0125,1,2-3
2,2,False,0.9999977440337672,1.0,-4.854379151010682,-0.6882443182160929,0.05,0.0125,2,3-4
3,3,False,0.9999162706187098,1.0,-3.912829670884933,-0.5547532867458901,0.05,0.0125,3,4-5
0,0,True,1.1835424272820662e-36,3.5506272818461983e-36,19.886583230716127,2.819480615646227,0.05,0.0125,0,1-2
1,1,True,3.967770990826036e-42,1.5871083963304144e-41,23.206548100589945,3.2901786981995764,0.05,0.0125,1,2-3
2,2,False,0.9999793152156436,1.0,-4.29161427226344,-0.6084566217382193,0.05,0.0125,2,3-4
3,3,False,0.9999999022382714,1.0,-5.596235260317703,-0.7934232167490085,0.05,0.0125,3,4-5
0,0,True,5.995951959046543e-37,2.398380783618617e-36,20.05739745895634,2.8436983206090374,0.05,0.0125,0,1-2
1,1,True,1.0932225596470757e-22,3.2796676789412267e-22,12.644783772459938,1.7927525468740326,0.05,0.0125,1,2-3
