,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,True,1.7591857998509451e-37,7.036743199403781e-37,20.36767875608886,2.887689392001908,0.05,0.0125,0,1-2
1,1,True,1.0656229957806842e-32,3.1968689873420524e-32,17.680603199637883,2.506721110206348,0.05,0.0125,1,2-3
2,2,False,1.0,1.0,-10.531860251059143,-1.4931864101567411,0.05,0.0125,2,3-4
3,3,False,0.9999999287888404,1.0,-5.66841277137582,-0.8036564021561241,0.05,0.0125,3,4-5
0,0,True,1.664812954897962e-40,6.659251819591849e-40,22.18722267352849,3.145660746106325,0.05,0.0125,0,1-2
1,1,True,1.0525288826307604e-37,3.157586647892281e-37,20.498527137394905,2.906240817875371,0.05,0.0125,1,2-3
2,2,False,0.999999999993066,1.0,-7.6426978655018685,-1.0835666556203754,0.05,0.0125,2,3-4
3,3,False,0.99998980985015,1.0,-4.47583777901188,-0.6345754678063226,0.05,0.0125,3,4-5
0,0,True,2.7503146211401388e-50,1.1001258484560557e-49,28.849996296129,4.090295671946456,0.05,0.0125,0,1-2
1,1,True,7.112136325885158e-40,2.133640897765548e-39,21.799395613006737,3.090675389060415,0.05,0.0125,1,2-3
2,2,False,0.999996860563715,1.0,-4.772868063143484,-0.6766878366659174,0.05,0.0125,2,3-4
3,3,False,0.999999905121942,1.0,-5.603073272475245,-0.7943926966493046,0.05,0.0125,3,4-5
0,0,True,2.140141265143988e-42,6.420423795431964e-42,23.377986138226504,3.314484845630379,0.05,0.0125,0,1-2
1,1,True,3.991988266783887e-44,1.5967953067135549e-43,24.505226013962943,3.474302695783409,0.05,0.0125,1,2-3
2,2,False,0.999999998580408,1.0,-6.530562759829201,-0.9258903300271208,0.05,0.0125,2,3-4
3,3,False,0.95068640198816,1.0,-1.667240140824526,-0.2363780245276835,0.05,0.0125,3,4-5
0,0,True,4.127958784162384e-45,1.6511835136649537e-44,25.164753428091444,3.567809194011341,0.05,0.0125,0,1-2
