,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,True,9.200758401024768e-41,3.680303360409907e-40,22.34691995596263,3.168302312380967,0.05,0.0125,0,1-2
1,1,True,3.3344502689007545e-14,1.0003350806702261e-13,8.721582225833869,1.236528756006808,0.05,0.0125,1,2-3
2,2,False,0.6361469240627831,1.0,-0.3491661456577359,-0.049504088656181,0.05,0.0125,2,3-4
3,3,False,0.9999999999990284,1.0,-8.0428022316339,-1.1402926648828553,0.05,0.0125,3,4-5
0,0,True,2.952332800694047e-23,1.1809331202776188e-22,12.914614512863784,1.8310086179772396,0.05,0.0125,0,1-2
1,1,True,6.973495211327216e-16,2.0920485633981647e-15,9.493309980773562,1.3459427976430745,0.05,0.0125,1,2-3
2,2,False,0.872042516437312,1.0,-1.1427100901325138,-0.1620111866907141,0.05,0.0125,2,3-4
3,3,False,0.9999999996171872,1.0,-6.809464492024394,-0.9654324684865782,0.05,0.0125,3,4-5
0,0,True,1.3019721337360492e-29,5.207888534944197e-29,16.05370118652916,2.276062146004246,0.05,0.0125,0,1-2
1,1,True,1.6530239497381632e-19,4.959071849214489e-19,11.15893660248996,1.582092060608474,0.05,0.0125,1,2-3
2,2,False,0.999999978614925,1.0,-5.938758896827925,-0.8419855435367283,0.05,0.0125,2,3-4
3,3,False,0.9975006548084968,1.0,-2.8713974715164605,-0.4071010800010974,0.05,0.0125,3,4-5
0,0,True,3.3294717316462815e-33,1.3317886926585126e-32,17.954424286397536,2.5455429247592654,0.05,0.0125,0,1-2
1,1,True,5.468424012850619e-12,1.6405272038551857e-11,7.691271576803722,1.090453340771701,0.05,0.0125,1,2-3
2,2,False,0.9981739161298064,1.0,-2.977654537898115,-0.4221659976625574,0.05,0.0125,2,3-4
3,3,False,0.9999739094797782,1.0,-4.2301679536004295,-0.5997448836601774,0.05,0.0125,3,4-5
0,0,True,1.019503710264449e-20,4.078014841057796e-20,11.720276473556938,1.6616777223031456,0.05,0.0125,0,1-2
1,1,True,8.410457024236637e-13,2.523137107270991e-12,8.072043586503789,1.1444384466028414,0.05,0.0125,1,2-3
2,2,False,0.9999999999998564,1.0,-8.428502791996145,-1.1949765309230287,0.05,0.0125,2,3-4
3,3,False,0.7889598619426748,1.0,-0.8061645080050912,-0.114296416683163,0.05,0.0125,3,4-5
0,0,True,2.316729956140417e-29,9.266919824561665e-29,15.92507565847258,2.257825871887904,0.05,0.0125,0,1-2
1,1,True,4.181175603335688e-11,1.2543526810007062e-10,7.27269901774527,1.0311089474782411,0.05,0.0125,1,2-3
2,2,False,0.9994245234795048,1.0,-3.3482966958171865,-0.4747149130529102,0.05,0.0125,2,3-4
3,3,False,0.9885967451066888,1.0,-2.3127475736912184,-0.3278967974163362,0.05,0.0125,3,4-5
0,0,True,1.2795172560611133e-32,3.83855176818334e-32,17.637749517854903,2.5006453995780102,0.05,0.0125,0,1-2
1,1,True,5.27132026646469e-38,2.108528106585876e-37,20.675505737470843,2.9313324953399844,0.05,0.0125,1,2-3
2,2,False,0.9986336112605544,1.0,-3.073577550476844,-0.4357657735226148,0.05,0.0125,2,3-4
3,3,False,0.999998460814698,1.0,-4.947761012250435,-0.7014838146425973,0.05,0.0125,3,4-5
0,0,True,5.666774222857434e-27,2.2667096891429736e-26,14.719877021789824,2.086955182101345,0.05,0.0125,0,1-2
1,1,True,1.040713635435454e-18,3.122140906306362e-18,10.790267609548318,1.529822896663646,0.05,0.0125,1,2-3
2,2,False,0.999999975687101,1.0,-5.910181548234069,-0.8379339033191926,0.05,0.0125,2,3-4
3,3,False,0.9999166896302288,1.0,-3.914229093161287,-0.5549516940809013,0.05,0.0125,3,4-5
0,0,True,2.8020598582421517e-34,1.1208239432968609e-33,18.54456132809532,2.6292113926070617,0.05,0.0125,0,1-2
1,1,True,8.639763961821002e-17,2.591929188546301e-16,9.908998978040351,1.404878365223173,0.05,0.0125,1,2-3
2,2,False,0.9999975378277188,1.0,-4.832878782709245,-0.6851960383305102,0.05,0.0125,2,3-4
3,3,False,0.999939765827506,1.0,-4.004041423420243,-0.5676851094330178,0.05,0.0125,3,4-5
0,0,True,3.3763365565661833e-28,1.012900966969855e-27,15.333034577389268,2.173887453084901,0.05,0.0125,0,1-2
1,1,True,5.206088267232048e-32,2.0824353068928197e-31,17.310782236593695,2.4542886222085007,0.05,0.0125,1,2-3
2,2,False,0.9999549736900574,1.0,-4.083562101893624,-0.5789593946582662,0.05,0.0125,2,3-4
3,3,False,0.9999357735721596,1.0,-3.9863715027313575,-0.5651799028681531,0.05,0.0125,3,4-5
0,0,True,5.2714208703817945e-30,2.1085683481527178e-29,16.256457224223585,2.3048084978210674,0.05,0.0125,0,1-2
1,1,True,1.260639612342301e-13,3.781918837026903e-13,8.454810593581422,1.198706399234212,0.05,0.0125,1,2-3
2,2,False,0.9999993854457482,1.0,-5.168286189022639,-0.7327494400121091,0.05,0.0125,2,3-4
3,3,False,0.9910495634930644,1.0,-2.407794401920643,-0.3413723495844734,0.05,0.0125,3,4-5
0,0,True,1.675218928923767e-30,6.700875715695068e-30,16.515216974385407,2.3414949457254943,0.05,0.0125,0,1-2
1,1,True,3.087796883135697e-11,9.263390649407092e-11,7.3354511400552,1.040005819826339,0.05,0.0125,1,2-3
2,2,False,0.9999999998322212,1.0,-6.983098835558445,-0.9900500038432078,0.05,0.0125,2,3-4
3,3,False,0.9892681679560114,1.0,-2.33681122849604,-0.3313084950154995,0.05,0.0125,3,4-5
0,0,True,6.577809104381839e-20,1.973342731314552e-19,11.344153088157146,1.6083516892725958,0.05,0.0125,0,1-2
1,1,True,3.0358229017691487e-34,1.2143291607076597e-33,18.52529131346669,2.626479327873855,0.05,0.0125,1,2-3
2,2,False,0.9999120736272576,1.0,-3.899170096145492,-0.5528166591337451,0.05,0.0125,2,3-4
3,3,False,0.99994648462778,1.0,-4.03647922446613,-0.5722840769983362,0.05,0.0125,3,4-5
0,0,True,6.176346258737758e-23,2.4705385034951026e-22,12.76229400350057,1.809412916064424,0.05,0.0125,0,1-2
1,1,True,3.5843992146681266e-13,1.075319764400438e-12,8.244402636556886,1.168875173360674,0.05,0.0125,1,2-3
2,2,False,0.998968764942189,1.0,-3.164747621260433,-0.448691686653051,0.05,0.0125,2,3-4
3,3,False,0.9880970880975092,1.0,-2.2956383533533584,-0.3254710858432738,0.05,0.0125,3,4-5
0,0,True,4.066250673894384e-37,1.6265002695577537e-36,20.15535095878919,2.857585974954146,0.05,0.0125,0,1-2
1,1,True,1.7384108424705098e-30,5.2152325274115294e-30,16.506828955432333,2.3403057089135446,0.05,0.0125,1,2-3
2,2,False,0.9999999791232064,1.0,-5.944109782587983,-0.8427441815844006,0.05,0.0125,2,3-4
3,3,False,0.9999997735391586,1.0,-5.402739933922776,-0.7659898303467638,0.05,0.0125,3,4-5
0,0,True,5.755825497331168e-31,2.3023301989324676e-30,16.75810479100851,2.37593110214314,0.05,0.0125,0,1-2
1,1,True,2.8236832222546068e-14,8.47104966676382e-14,8.75486782931384,1.2412479233319882,0.05,0.0125,1,2-3
2,2,False,0.9999998366773528,1.0,-5.478412003886588,-0.7767184674350721,0.05,0.0125,2,3-4
3,3,False,0.9998977095643904,1.0,-3.856716692188701,-0.5467976991074953,0.05,0.0125,3,4-5
0,0,True,4.8766738099879565e-33,1.950669523995183e-32,17.86434638536081,2.5327718573051605,0.05,0.0125,0,1-2
1,1,True,6.423924888393692e-20,1.927177466518108e-19,11.348916785239672,1.6090270768656867,0.05,0.0125,1,2-3
2,2,False,0.999999997460044,1.0,-6.405415953352701,-0.9081472622071284,0.05,0.0125,2,3-4
3,3,False,0.9999999720689212,1.0,-5.879216876619775,-0.8335437931442327,0.05,0.0125,3,4-5
0,0,True,9.270521835173571e-25,3.708208734069429e-24,13.635483379111426,1.933211986511096,0.05,0.0125,0,1-2
1,1,True,2.0530719120365923e-14,6.159215736109776e-14,8.818635011688515,1.2502887088975083,0.05,0.0125,1,2-3
2,2,False,0.9976405269170292,1.0,-2.891095326230312,-0.4098938030592112,0.05,0.0125,2,3-4
3,3,False,0.9999999999994228,1.0,-8.14813268957356,-1.155226209823814,0.05,0.0125,3,4-5
0,0,True,9.200517716610473e-18,3.6802070866441885e-17,10.355119551223918,1.4681284617198531,0.05,0.0125,0,1-2
1,1,True,4.364090599982349e-12,1.3092271799947047e-11,7.737354777782047,1.096986926272936,0.05,0.0125,1,2-3
2,2,False,0.99999999348182,1.0,-6.200714525437736,-0.8791250967951282,0.05,0.0125,2,3-4
3,3,False,0.9999994683872828,1.0,-5.202662561213481,-0.7376232543774957,0.05,0.0125,3,4-5
0,0,True,2.8999133040291986e-35,1.1599653216116794e-34,19.094759000295944,2.7072173352844,0.05,0.0125,0,1-2
1,1,True,1.0267056815744793e-13,3.080117044723437e-13,8.49605330784448,1.204553710059418,0.05,0.0125,1,2-3
2,2,False,0.9999988354113164,1.0,-5.015285227978016,-0.7110572649996485,0.05,0.0125,2,3-4
3,3,False,0.9722591463932436,1.0,-1.9379220353753128,-0.2747547705900012,0.05,0.0125,3,4-5
0,0,True,3.52485410086253e-29,1.409941640345012e-28,15.831693051527134,2.2445862697367147,0.05,0.0125,0,1-2
1,1,True,8.01353800997951e-18,2.404061402993853e-17,10.382661003589618,1.472033234609743,0.05,0.0125,1,2-3
2,2,False,0.9999990664266536,1.0,-5.068479145022353,-0.7185989938243945,0.05,0.0125,2,3-4
3,3,False,0.9938160987039024,1.0,-2.548121523682134,-0.3612676526169646,0.05,0.0125,3,4-5
0,0,True,8.246267876695802e-29,2.473880363008741e-28,15.643319085165423,2.217878979676505,0.05,0.0125,0,1-2
1,1,True,2.4708202086297733e-34,9.883280834519097e-34,18.574838830253352,2.6335040772494853,0.05,0.0125,1,2-3
2,2,False,0.9999981783157074,1.0,-4.906721751258544,-0.6956653490215969,0.05,0.0125,2,3-4
3,3,False,0.999870934107719,1.0,-3.790897349800864,-0.5374659623358183,0.05,0.0125,3,4-5
0,0,True,3.449621585712585e-27,1.379848634285034e-26,14.827067200287225,2.102152394561365,0.05,0.0125,0,1-2
