,Unnamed: 0,reject,pvals,pvals_corrected,tstats,effectsize,alpha,alpha_corrected,step,dimension_step
0,0,True,1.1341937835859472e-31,4.536775134343789e-31,17.130707522229073,2.428757983755995,0.05,0.0125,0,1-2
1,1,True,3.3149243908400476e-14,9.94477317252014e-14,8.722758203395122,1.236695483790054,0.05,0.0125,1,2-3
2,2,False,1.0,1.0,-10.416720947875303,-1.4768621864497529,0.05,0.0125,2,3-4
3,3,False,0.9996032488886468,1.0,-3.4618664602748344,-0.4908166106495724,0.05,0.0125,3,4-5
0,0,True,1.0735430463830027e-24,4.294172185532011e-24,13.604689032734647,1.928846024712957,0.05,0.0125,0,1-2
1,1,True,1.3446340493260473e-22,4.0339021479781418e-22,12.602251388347929,1.7867223891968804,0.05,0.0125,1,2-3
2,2,False,1.0,1.0,-11.479930174303783,-1.6276018972142037,0.05,0.0125,2,3-4
3,3,False,0.9947795540200868,1.0,-2.6106432648614755,-0.3701318619819664,0.05,0.0125,3,4-5
0,0,True,2.5882905881693983e-20,1.0353162352677592e-19,11.532071503181196,1.6349943921610894,0.05,0.0125,0,1-2
1,1,True,3.900133144434222e-17,1.1700399433302666e-16,10.067348588140453,1.4273288611677346,0.05,0.0125,1,2-3
2,2,False,0.9999999999999258,1.0,-8.561456003966493,-1.2138263755438636,0.05,0.0125,2,3-4
3,3,False,0.9999992131603608,1.0,-5.109418143786971,-0.7244032444642189,0.05,0.0125,3,4-5
0,0,True,3.993560207023501e-26,1.5974240828094006e-25,14.30103604818122,2.0275727335214477,0.05,0.0125,0,1-2
1,1,True,9.604973146477379e-25,2.8814919439432137e-24,13.6280422508196,1.93215699799276,0.05,0.0125,1,2-3
2,2,False,1.0,1.0,-10.30638907905043,-1.4612195513207944,0.05,0.0125,2,3-4
3,3,False,0.9999990677969685,1.0,-5.068831555696978,-0.7186489579159795,0.05,0.0125,3,4-5
0,0,True,1.3278163344137184e-37,5.3112653376548735e-37,20.439276435349832,2.8978403699984585,0.05,0.0125,0,1-2
1,1,True,4.278907460224137e-19,1.283672238067241e-18,10.968185711018824,1.5550477747861915,0.05,0.0125,1,2-3
2,2,False,0.9999999996271096,1.0,-6.815013883700154,-0.9662192503121392,0.05,0.0125,2,3-4
3,3,False,0.999998259847258,1.0,-4.917891545655309,-0.6972489804788998,0.05,0.0125,3,4-5
0,0,True,1.7139431583721723e-27,6.855772633488689e-27,14.97863284458178,2.1236410731910045,0.05,0.0125,0,1-2
1,1,True,7.351051147257377e-24,2.2053153441772133e-23,13.202841452077472,1.871872865927327,0.05,0.0125,1,2-3
2,2,False,0.9999999999991368,1.0,-8.066760323193172,-1.1436893959329089,0.05,0.0125,2,3-4
3,3,False,0.9921117901490364,1.0,-2.456360150108692,-0.3482579057412024,0.05,0.0125,3,4-5
0,0,True,1.7177686567497991e-34,6.871074626999197e-34,18.66248401832029,2.645930239448516,0.05,0.0125,0,1-2
1,1,True,4.664185015475451e-18,1.3992555046426353e-17,10.490619488170577,1.487339375993568,0.05,0.0125,1,2-3
2,2,False,0.9999999999962114,1.0,-7.7662113785616755,-1.1010781583155496,0.05,0.0125,2,3-4
3,3,False,0.999879415706279,1.0,-3.810214954546317,-0.5402047743020888,0.05,0.0125,3,4-5
0,0,True,2.9172710321878665e-22,1.1669084128751466e-21,12.443410266179932,1.764202207639074,0.05,0.0125,0,1-2
1,1,True,7.247785913721746e-16,2.174335774116524e-15,9.485628443144572,1.3448537243622585,0.05,0.0125,1,2-3
2,2,False,0.999999999983464,1.0,-7.464293361101696,-1.0582728162481432,0.05,0.0125,2,3-4
3,3,False,0.9999999977130318,1.0,-6.428050970970846,-0.9113564104388162,0.05,0.0125,3,4-5
0,0,True,4.3711938197201015e-29,1.7484775278880406e-28,15.783904209516884,2.237810861808219,0.05,0.0125,0,1-2
1,1,True,1.122611510286369e-22,3.367834530859108e-22,12.639330902812151,1.791979449751555,0.05,0.0125,1,2-3
2,2,False,0.9999999999999998,1.0,-9.67048307051174,-1.3710620494690684,0.05,0.0125,2,3-4
3,3,False,0.9999744596254158,1.0,-4.235830590523777,-0.6005477211739723,0.05,0.0125,3,4-5
0,0,True,4.909118724793893e-21,1.4727356174381678e-20,11.86827494007476,1.6826606534910356,0.05,0.0125,0,1-2
1,1,True,5.955429595531509e-25,2.382171838212604e-24,13.728505038054031,1.946400414165116,0.05,0.0125,1,2-3
2,2,False,0.999999999313376,1.0,-6.685621726030394,-0.947874284958662,0.05,0.0125,2,3-4
3,3,False,0.999972759781982,1.0,-4.218695907981456,-0.5981183996196939,0.05,0.0125,3,4-5
0,0,True,3.5202547020984795e-30,1.4081018808393918e-29,16.347378849549607,2.317699186843696,0.05,0.0125,0,1-2
1,1,True,1.951053643260161e-09,5.853160929780484e-09,6.4622666285760735,0.9162074390066862,0.05,0.0125,1,2-3
2,2,False,0.9999999999880828,1.0,-7.531651871381305,-1.0678227732130394,0.05,0.0125,2,3-4
3,3,False,0.9910477285840716,1.0,-2.407715052722917,-0.3413610996114509,0.05,0.0125,3,4-5
0,0,True,1.1565340654102007e-26,4.626136261640803e-26,14.566335878798064,2.0651864211559863,0.05,0.0125,0,1-2
1,1,True,3.693214195704517e-13,1.1079642587113552e-12,8.238369047681424,1.168019743009478,0.05,0.0125,1,2-3
2,2,False,0.9999999999999996,1.0,-9.615055116022992,-1.3632035832140623,0.05,0.0125,2,3-4
3,3,False,0.999975035241972,1.0,-4.241882429056636,-0.6014057389256623,0.05,0.0125,3,4-5
0,0,True,9.095708409634726e-25,2.728712522890417e-24,13.639480838825476,1.9337787384787333,0.05,0.0125,0,1-2
1,1,True,1.693876756279582e-26,6.775507025118327e-26,14.484454544428194,2.0535774467856425,0.05,0.0125,1,2-3
2,2,False,1.0,1.0,-11.826630556101051,-1.6767563947251034,0.05,0.0125,2,3-4
3,3,False,0.9893286513201812,1.0,-2.3390437259823864,-0.3316250141135369,0.05,0.0125,3,4-5
0,0,True,8.037334813192465e-20,2.4112004439577395e-19,11.30383822134096,1.602635926831563,0.05,0.0125,0,1-2
1,1,True,5.394035570809509e-25,2.1576142283238035e-24,13.749344629768244,1.949355010447168,0.05,0.0125,1,2-3
2,2,False,1.0,1.0,-10.701354116548972,-1.5172169166884713,0.05,0.0125,2,3-4
3,3,False,0.998781930856497,1.0,-3.111022615821509,-0.4410746611613834,0.05,0.0125,3,4-5
0,0,True,6.145734321545822e-31,2.4582937286183292e-30,16.74315341112961,2.3738113249417654,0.05,0.0125,0,1-2
1,1,True,5.572427658616098e-18,1.6717282975848293e-17,10.45512168831891,1.4823065678224152,0.05,0.0125,1,2-3
2,2,False,0.99999999999996,1.0,-8.685847781457129,-1.2314623968408211,0.05,0.0125,2,3-4
3,3,False,0.9922229377734064,1.0,-2.4617740420985674,-0.3490254766880847,0.05,0.0125,3,4-5
0,0,True,6.435119556640012e-33,2.574047822656005e-32,17.799047115515567,2.5235138553945986,0.05,0.0125,0,1-2
1,1,True,4.562754444868754e-24,1.3688263334606266e-23,13.30212204728618,1.8859486732418995,0.05,0.0125,1,2-3
2,2,False,1.0,1.0,-10.145833407495736,-1.4384562843267277,0.05,0.0125,2,3-4
3,3,False,0.99972987442448,1.0,-3.576722922091468,-0.5071007336644061,0.05,0.0125,3,4-5
0,0,True,4.5936897215336764e-30,1.8374758886134706e-29,16.287419736913787,2.30919830190802,0.05,0.0125,0,1-2
1,1,False,0.020776681435772,0.0623300443073162,2.0648270990821955,0.2927471206582749,0.05,0.0125,1,2-3
2,2,False,0.9999999999932956,1.0,-7.649591846844163,-1.0845440707214875,0.05,0.0125,2,3-4
3,3,False,0.9559283893992488,1.0,-1.7222708919808238,-0.2441801760762703,0.05,0.0125,3,4-5
0,0,True,7.825702209845415e-30,3.130280883938166e-29,16.167711110262733,2.292226248516417,0.05,0.0125,0,1-2
1,1,True,5.6138126023247505e-21,1.6841437806974254e-20,11.841085124783008,1.6788057350131502,0.05,0.0125,1,2-3
2,2,False,0.9999999999987702,1.0,-7.995054751819103,-1.133523121204993,0.05,0.0125,2,3-4
3,3,False,0.999997469782975,1.0,-4.826166897579159,-0.6842444404718347,0.05,0.0125,3,4-5
0,0,True,1.183113303279689e-28,4.732453213118757e-28,15.563609968786404,2.206577978096012,0.05,0.0125,0,1-2
1,1,True,1.3515169241253012e-15,4.054550772375904e-15,9.361533199206107,1.327259745008481,0.05,0.0125,1,2-3
2,2,False,1.0,1.0,-10.159116569412,-1.440339544869924,0.05,0.0125,2,3-4
3,3,False,0.9747522559281,1.0,-1.9798597632786596,-0.2807006190807112,0.05,0.0125,3,4-5
0,0,True,4.182792114807175e-22,1.67311684592287e-21,12.369674435379087,1.7537480867270188,0.05,0.0125,0,1-2
1,1,True,1.3622931703796295e-09,4.086879511138889e-09,6.539392438961247,0.9271421845496576,0.05,0.0125,1,2-3
2,2,False,0.9999999999995416,1.0,-8.194757205534781,-1.1618365418975265,0.05,0.0125,2,3-4
3,3,False,0.9999999999830804,1.0,-7.459573270019037,-1.0576036110278575,0.05,0.0125,3,4-5
0,0,True,1.8457121173727045e-36,7.382848469490818e-36,19.77544214965359,2.8037232519994757,0.05,0.0125,0,1-2
1,1,True,4.964987434048267e-19,1.4894962302144798e-18,10.938394848271066,1.5508240849212105,0.05,0.0125,1,2-3
2,2,False,0.9999999999999998,1.0,-9.784492783384836,-1.3872261220858555,0.05,0.0125,2,3-4
3,3,False,0.859671258341394,1.0,-1.0847714323695838,-0.1537967578688325,0.05,0.0125,3,4-5
0,0,True,3.0100383403938835e-27,1.2040153361575533e-26,14.856556878463191,2.106333383070762,0.05,0.0125,0,1-2
